customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_d794b38a27c94a3a8bf0782bc8e27baa,CUST_619837294b454e08976ea132d3a522c1,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-05-09 22:06:25.219737,2026-05-03 22:06:25.219737,89.84
CBEN_4ad9ff7bf8554ffb851965eb0e309a1e,CUST_a5d8867cb7144a1c82fae1b9dfb8d8ba,BENE_0cc77cbf2cb74f3a912d5ce7b1246642,2026-04-02 22:06:25.219737,2026-06-02 22:06:25.219737,44.59
CBEN_2a8a5c059391425c894326f6f911a0b1,CUST_8b8e24f159294496b5e2b244e8f23ebf,BENE_f7e4b28daf1240deb9311256c95b1670,2026-03-20 22:06:25.219737,2026-04-13 22:06:25.219737,16.96
CBEN_9382f4230f9f42fe967b9387978345d5,CUST_4b891a23fb924b6db165ede8d3bbb3aa,BENE_c0feca416fbf478aa0f176d0285e884f,2025-10-22 22:06:25.219737,2026-04-22 22:06:25.219737,0.02
CBEN_65d7cd47416945f29ba8c3ad31a64f77,CUST_be47071341974151afa467cdb3115fa0,BENE_e3cc642fdb12411faf1e2e968a195711,2025-10-12 22:06:25.219737,2026-05-11 22:06:25.219737,27.41
CBEN_ad277e1a1d824aa5b317c82f7eb50c25,CUST_809ce6e2ef25466b8d8c6180cc524aa6,BENE_24eb93f67d654170a854316961fce7d0,2026-03-22 22:06:25.220735,2026-04-26 22:06:25.220735,36.97
CBEN_aa6e3d2fcb294a6eb528982c808c1310,CUST_2efaebd8199a49bea9c52b6faea091d8,BENE_853b95e0909b46e59c629236d7e02ec4,2025-06-08 22:06:25.220735,2026-06-06 22:06:25.220735,30.53
CBEN_f29769917af04a20a59d36bf01bb4bd3,CUST_d553e085ca3c49bfaa0056ba3095b298,BENE_fb8271754f364c6d8d3fbd93aefd3984,2025-06-02 22:06:25.220735,2026-06-05 22:06:25.220735,7.15
CBEN_2617808d63a545828565011fe61c29aa,CUST_196d9ed69dee499aa57ed099ba73636f,BENE_6cb5308a8d954a9e82063dd55d9062bb,2025-08-17 22:06:25.220735,2026-04-22 22:06:25.220735,30.09
CBEN_d460421a4c384701901ccb045c6efd41,CUST_421e95cc638c4062ac260abd1a2c9a66,BENE_5ec9da3507eb42e6b2e88786d6073479,2026-04-07 22:06:25.220735,2026-05-22 22:06:25.220735,19.55
CBEN_e5df861076a246be80396fb76296da9c,CUST_ef7d82bc087b4fabb84a064bba9d9be5,BENE_13dc75e0792b4cc7a73f5752ff168c09,2025-09-20 22:06:25.220735,2026-05-01 22:06:25.220735,42.94
CBEN_451afabde402447cb240f1aee57ee5ff,CUST_5b75c7be5a4344b5a982c8c900f54ff9,BENE_660715de395a4af2b99cee3ab8c2900b,2025-06-10 22:06:25.220735,2026-04-21 22:06:25.220735,28.77
CBEN_606bb17654294e3faff67ed5026f05b2,CUST_739aa1c527374e3ca8f92039d565558b,BENE_7e5f12c4e9544ef0b26869abe2a42ccc,2026-02-12 22:06:25.220735,2026-05-06 22:06:25.220735,38.25
CBEN_3a4668bf2f4e4d028236e350cc66ce8f,CUST_932939e66b2742a78661fa0123128e96,BENE_43c7388200c54eb6adab7378aa1d0a8a,2025-07-17 22:06:25.220735,2026-05-13 22:06:25.220735,44.04
CBEN_b03a55bbd110492c82f2363ea1d41ea2,CUST_7ba3fe4d49054c1fa195934d0b16a2df,BENE_d16887c3b846438fac4050375be3ca2f,2025-07-13 22:06:25.220735,2026-04-21 22:06:25.220735,27.04
CBEN_54cefa6d787c4dd88a90ded509e0eebc,CUST_21bce1221c8f418d9c724a379443d1a2,BENE_0fc386abd20247598cd79b250f904e8f,2025-09-28 22:06:25.220735,2026-05-31 22:06:25.220735,20.43
CBEN_3dbd7272a71f49afb4d9a29869391f14,CUST_559c2f5d6f5b4e58aaf2ee09eee62e11,BENE_4976cf907e484d6a87b1a783f83e7078,2025-09-10 22:06:25.220735,2026-06-03 22:06:25.220735,20.65
CBEN_39d457f18562441b8aa9c7b29bbebd93,CUST_edff7caa875640abbcc17990a57a2df0,BENE_c3d8dc82a04b4891a2e9895ab49af7d9,2026-01-01 22:06:25.220735,2026-05-15 22:06:25.220735,47.68
CBEN_fde0baadc906465390c0f25905dd27f0,CUST_e219d1bb6849462683e57175e3368e82,BENE_c0e738db09ac4f28aea3ad454023012a,2025-08-10 22:06:25.220735,2026-04-13 22:06:25.220735,3.32
CBEN_75e86e43277e4cf3ada6161f64c48a2a,CUST_99c88fd93ab24af7857ee2909a403734,BENE_d2e057d58d1042458d861cf8b99ef81c,2025-08-19 22:06:25.220735,2026-05-19 22:06:25.220735,9.26
CBEN_b0ca853570ed4fb3af67d8ef2e8ae0cc,CUST_cb666524f7084d0b87525959d9aec321,BENE_b0d1bee39bca42638f16b09cdd741480,2025-09-12 22:06:25.220735,2026-04-24 22:06:25.220735,46.15
CBEN_a38ec9c5abcb46ec9b5279abaf6fb869,CUST_cae041dc66ab4485b9ae3f2708ad4a8f,BENE_2a636827e0f8443a8212f77191def9ae,2025-06-22 22:06:25.220735,2026-04-24 22:06:25.220735,14.96
CBEN_4cec99d1dc9a4ea0b8850ebbe9cf8f31,CUST_2cf38751baf543eb838c8abd25f61db6,BENE_677f945c10594eb098835432479ed98c,2026-01-08 22:06:25.220735,2026-04-25 22:06:25.220735,19.24
CBEN_bdacd921b9694ae6983b3e1d35adaf83,CUST_571b36144c6f481485e1474ef4c5b121,BENE_9935c2328dc24b1799f5f6dd7fee2eb6,2026-02-19 22:06:25.220735,2026-05-17 22:06:25.220735,42.73
CBEN_5292a66cfe8b48089bab71828e098b27,CUST_4c5a818df8544b258decb5f10d3379ac,BENE_8de67323f7794f0687c7411276e3face,2025-07-08 22:06:25.220735,2026-04-29 22:06:25.220735,30.71
CBEN_c0cf214d28c945b984ef4e596c4c502e,CUST_3221735040bf4523abe05db64af02eb4,BENE_764e9f08433d4ae38f4f364f4ecbc463,2025-07-08 22:06:25.220735,2026-05-05 22:06:25.220735,36.44
CBEN_98ed78a55ea4424c9641ab9a331f5e0f,CUST_f5e8cf3395304060994d574ace80e7e1,BENE_37246d8390004bf7887905a2d7f307d9,2025-05-20 22:06:25.220735,2026-05-23 22:06:25.220735,4.81
CBEN_780360b14aa8495a8f4a7e7cc0224c42,CUST_ebbc0d58444f4f5bbd4817ef80d9c22e,BENE_6416f59f71ce49b88146ffbe2cfbba0a,2026-01-30 22:06:25.220735,2026-05-23 22:06:25.220735,16.39
CBEN_2cc79006bc1d4b36afe1c270bbdba6f7,CUST_29c26d28afa74cc79bd97256afa64126,BENE_80dd5e19fe034ad3a41f6ee137a6c2a3,2026-01-17 22:06:25.220735,2026-04-19 22:06:25.220735,22.23
CBEN_368c676c7bc447e9adbf7de45588d81d,CUST_2f501b05c232450fa315ad4b6b11cb85,BENE_56633bf73d564f5ea63f19141603f2c1,2025-08-12 22:06:25.220735,2026-06-06 22:06:25.220735,18.08
CBEN_e1cbb94413024ce8bc9730d192bfef2e,CUST_d9cf095f89444e64bd6ccdcc4ea3421e,BENE_27a10059c7d24f06a8370fd1a0b85ac5,2025-07-11 22:06:25.220735,2026-04-18 22:06:25.220735,48.72
CBEN_634427c8d5ce421e82bbef863b57b48a,CUST_6b39003eaf394c09b1c1988dfffd254a,BENE_475555f389b04e58aa6a6c8e1c9ffb93,2025-10-20 22:06:25.220735,2026-05-18 22:06:25.220735,2.05
CBEN_9ebf1860dda54062b6d0d7c03b0e0c3c,CUST_4774ed57d87f46b8bbf74e77feb0207b,BENE_2a3a91264b03402d84a80fc43be3008c,2025-09-02 22:06:25.220735,2026-05-29 22:06:25.220735,13.28
CBEN_0ef44f7a76e940829a285e1beece4783,CUST_8aa24f8cb502410f857c7f2b03795ae5,BENE_9a3c677594874377b052fd2771fd5ae0,2025-07-11 22:06:25.220735,2026-06-03 22:06:25.220735,27.17
CBEN_4f87c3cd12bb4f44b7ff4a0a244ce5d9,CUST_e005ba85785c46c88d0ba4c598658949,BENE_ba5c5e36eeda4d96a61f05241706a839,2025-07-10 22:06:25.220735,2026-05-05 22:06:25.220735,32.96
CBEN_70ad54fb062a4a1dacd2bfcd2668d138,CUST_b9924d807bb24cfaaee1724729dad9cb,BENE_e325e241a82b404fb53d415ec809be9e,2025-09-25 22:06:25.220735,2026-05-11 22:06:25.220735,25.83
CBEN_f5669d9702354231946ea16336ebec9e,CUST_739aa1c527374e3ca8f92039d565558b,BENE_0f425dce5d3c455095e36337607836b8,2025-06-12 22:06:25.220735,2026-04-24 22:06:25.220735,18.4
CBEN_7aff9740be62424d97ad27a1560af564,CUST_aa66f0a1a5bb43379a4b5514781a7c2b,BENE_2a41dea9d54b49089917693e2c13fb68,2026-03-29 22:06:25.220735,2026-06-02 22:06:25.220735,11.29
CBEN_2d706faf549d48bda35d2bbe58cf071b,CUST_3456209f5dfe49f9bf3ae833c8bc68b7,BENE_c65f2fd714d54140a0902ac473096557,2025-06-21 22:06:25.220735,2026-06-01 22:06:25.220735,46.01
CBEN_5d33ac44a39c4384b79419596a529fb8,CUST_df6293077c6443f0801bd53cee08c963,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-12-29 22:06:25.220735,2026-05-06 22:06:25.220735,83.84
CBEN_72ca1ecdba6340d9b6b74378bc2f5714,CUST_1006faf5145e4226932f02483e78895d,BENE_1315ac2e052245698ead4bbbe052405f,2025-08-29 22:06:25.220735,2026-04-11 22:06:25.220735,13.92
CBEN_44169c6a4d1c4900ae8afd2cb5316991,CUST_41331d48d8494054a594f0ea763545ce,BENE_2a7715a54d9b42b8a2b2a6aa98fbfe1c,2026-02-28 22:06:25.220735,2026-05-20 22:06:25.220735,43.78
CBEN_c54d77aecf174fc5907022c1bc5cde9f,CUST_15db37d1e9df46ed8a331f818d205a51,BENE_df2ebf396d0d43b0adca8177a60eaec1,2026-03-30 22:06:25.220735,2026-06-02 22:06:25.220735,12.04
CBEN_79d90db2b4104a10a752092bd5bc97a1,CUST_6c9a710b932c4fcdb7f708ded481c510,BENE_6938cc5d430c4c619138434b37913f6c,2025-05-26 22:06:25.220735,2026-04-17 22:06:25.220735,32.81
CBEN_0902b2e9507f474490a91638faf2d53d,CUST_72b6a2f7a923428893451133eaecf4b5,BENE_647bf46376d147ca91b59a430778e8ce,2025-07-09 22:06:25.220735,2026-04-15 22:06:25.220735,15.48
CBEN_f18db34e45ef4c0981ccee49ad24d0b1,CUST_864e00e058ac4b1aa331b2a9709c96eb,BENE_9054b16445874876a8599eb9cd46403c,2025-07-02 22:06:25.220735,2026-04-13 22:06:25.220735,37.36
CBEN_7c1b2a22f8084325b684630ffb3a2acb,CUST_39950d30f6734345b86e46cc45fc9512,BENE_bf65e42aed28448297f01e2de3efcbfe,2025-07-05 22:06:25.220735,2026-04-27 22:06:25.220735,38.21
CBEN_060961ad89ea422d99f3e10cdeb4a204,CUST_ef7d82bc087b4fabb84a064bba9d9be5,BENE_9ee565abc17e4d38b7cb28a28d3ecaea,2026-03-03 22:06:25.220735,2026-04-12 22:06:25.220735,15.53
CBEN_4763dc2227654e0db758ed9c7a2c880e,CUST_944e5da1c3f34072a480f249a9bc25f8,BENE_bbc0fb0cf21b496a9d08064aec76da83,2025-11-12 22:06:25.220735,2026-05-15 22:06:25.220735,8.84
CBEN_5f26b81cb5e540539434be9b1b765450,CUST_02bd14ef72af4c14a6abcd48e27460ae,BENE_4f26b95badf846ae8aeeb346071590d2,2025-08-10 22:06:25.220735,2026-05-05 22:06:25.220735,21.87
CBEN_20a86613ca554b518c2ec3e653458a4e,CUST_62d574f95b554f11836a693eedf35a6f,BENE_72ae89ecfcc84b228cbf0a66b523b2dc,2025-12-31 22:06:25.220735,2026-04-19 22:06:25.220735,17.89
CBEN_715798be33de4c24b7bc5c11770ee597,CUST_c28c913e66324c74a7d4bd9f90848462,BENE_58a5162f44314278adf6f449dd6a02b8,2025-08-28 22:06:25.220735,2026-04-21 22:06:25.220735,9.25
CBEN_3e573a6fc34a4f5594037802b6120f9b,CUST_32968961166f4ec5ae70cabb3c21173d,BENE_77878e1e60554353b1465b2b1a7d25ad,2025-09-12 22:06:25.220735,2026-04-27 22:06:25.220735,8.13
CBEN_f361dac2d7174b70afc2eea781bfa306,CUST_a82432ca385c42c8b5021bc1b6ac6857,BENE_b1f3c8dab2864ee493715a89bf8f9f5c,2025-12-15 22:06:25.220735,2026-05-25 22:06:25.220735,2.37
CBEN_8af8887657f147f88f0982da2a4ec4dc,CUST_8ffe98470be14280a09a49c5e2725bab,BENE_82674b66cc934f6a93bb44e414460a6a,2025-05-07 22:06:25.220735,2026-05-03 22:06:25.220735,0.58
CBEN_1654afd46fdf49b79bb1beba2d463722,CUST_d8ca241e4f4e4f9bb55edff2ab514322,BENE_319cc42891604eddb7053b1b1299e44d,2025-11-05 22:06:25.220735,2026-05-19 22:06:25.220735,38.83
CBEN_c78277922395439198d4e1957500ed64,CUST_f6d920330da845a6b5ea25a88d85e5aa,BENE_dc10fb6214f74afba491342965439b2b,2025-11-03 22:06:25.220735,2026-05-14 22:06:25.220735,32.77
CBEN_447b2cbcfa174ac1b6ffb2ca09a1b567,CUST_f119853a4fcf4c07936d2fc6d0331d15,BENE_636768a89a6b4c07bd84e38b5a6c3457,2025-11-16 22:06:25.220735,2026-04-18 22:06:25.220735,45.14
CBEN_3de51697c6db4f5da05f218bc911d8fb,CUST_6920fd046db54a82ba1a11ceea0ca289,BENE_b615b798fe5748e992ec339b2ae628ec,2026-01-09 22:06:25.220735,2026-04-16 22:06:25.220735,3.14
CBEN_7c8c0f40df134d32afbf16a8ef146585,CUST_996f182070c542c7ba0675d358ed171d,BENE_8da1cdedee4e46bdad0740225dcbf6c3,2026-03-20 22:06:25.220735,2026-04-14 22:06:25.220735,45.77
CBEN_fc43d4cadf564a1891efd4e8ad2a3a1e,CUST_fa0154966cd848c39e9524af006b1ef3,BENE_0b732fbcc96241d1b658bba43ee145ea,2025-10-28 22:06:25.220735,2026-05-21 22:06:25.220735,47.92
CBEN_0723f6b4d55e43d0abd1a632403ee46e,CUST_472e86c470be4d68a7e675e900c65766,BENE_19f8c94de78e4ad2a2f91967bded6c6a,2025-09-24 22:06:25.220735,2026-05-04 22:06:25.220735,20.93
CBEN_58c1e5ba350e405abb3987b68452f035,CUST_e00e300eca334602b9c14c1447e17c97,BENE_0dcfa3a190d849b3ac10d76652b5f349,2025-08-04 22:06:25.220735,2026-05-10 22:06:25.220735,40.11
CBEN_910cc42fac2f4165926b0921ff0aacc7,CUST_28aef1c1a003424a8abfcb7bc8dc818a,BENE_cd5dca5d43d74d98bab29c6e6b3c16d6,2025-05-05 22:06:25.220735,2026-05-27 22:06:25.220735,2.86
CBEN_9dd44a54bd1149a0b0a15a3aa04940c8,CUST_897e92c7360141df94adacc07c90ac0e,BENE_6848f2955c6a41088b1df398455a9857,2025-08-12 22:06:25.220735,2026-05-03 22:06:25.220735,46.6
CBEN_c9c717b118fb4fddbfc269b9312dce81,CUST_5f8ac0ba40784d80b8b5177115ba31d7,BENE_22788d20258a471d95196cee6d0acb5b,2025-06-21 22:06:25.220735,2026-04-30 22:06:25.220735,3.8
CBEN_1e05fce96f5240919cee412f0f87ebb1,CUST_b0c33d0b2e59497fb3a99ec2ecbbd277,BENE_776625fa93ed4196a099b9640677ee6a,2025-06-22 22:06:25.220735,2026-04-30 22:06:25.220735,32.05
CBEN_001c91de4aab428cb42598c4fce039ed,CUST_f64c68c0954448adba0cae042f7a206d,BENE_f033ed1dd9844c3bb75ecc3c8d58bc18,2025-05-21 22:06:25.220735,2026-04-28 22:06:25.220735,39.61
CBEN_2ace15ba5bab4476878d0ef66d4514ea,CUST_02ca3e81f0774b25a6b05317934f1c56,BENE_e9b4a2793f374b76871cc67b95ea9d7c,2025-07-28 22:06:25.220735,2026-04-15 22:06:25.220735,39.93
CBEN_550d7142a2bb4ed79c7f0d63143f6578,CUST_9ec541759e8d4411b9baf50aeb316e29,BENE_dfeed9bd2344441f8d84e9139b6328b2,2025-11-19 22:06:25.220735,2026-05-14 22:06:25.220735,22.3
CBEN_e166a38131ca472fa195ba1a57b784ac,CUST_cd98ae53ef914fa993954ec69631ee0a,BENE_3c089cf6f8374c61a10e3fb92c47aa61,2026-03-07 22:06:25.220735,2026-05-10 22:06:25.220735,0.96
CBEN_f8598f2c126340a39c1c608c2e258812,CUST_31049da33f724aadb166004e2b4e05b4,BENE_b30d4ad778d244cbb1c3cf8877da0227,2025-06-20 22:06:25.220735,2026-05-16 22:06:25.220735,5.91
CBEN_d58259781a134ba585f87aefb5b60e50,CUST_eda9bc026b1648b48f504473b23c1935,BENE_c06b8c1ba5fe4764bff0dd65688dd17d,2026-03-21 22:06:25.220735,2026-05-26 22:06:25.220735,35.74
CBEN_8e17b306abcc4254839faa2efa81190e,CUST_3fb2d7094016485eada040715483dcda,BENE_3d433213eb9b4dbf8f465b9cf9e8f7b9,2025-10-13 22:06:25.220735,2026-05-14 22:06:25.220735,36.45
CBEN_7bf3011776f449c88d3f0a0aa8b5c67d,CUST_26c621986dc54547b2b5f99a25ec12f3,BENE_0b43e7d5d7994a3e9366a9587da76378,2026-01-17 22:06:25.220735,2026-05-19 22:06:25.220735,24.12
CBEN_c0fede6c7cc64e53a3212188815b028e,CUST_2a50bbdd36d046d6a468a4d63fb4eac2,BENE_297b0342addf4c2cb0118f51fa915084,2025-09-19 22:06:25.220735,2026-05-31 22:06:25.220735,3.45
CBEN_1218afcc071d40cc83259207c918b34a,CUST_6263068edb734eba9195be0ead2ca25f,BENE_36d1a43aa19a48fa93a83d310b7a7007,2025-05-25 22:06:25.220735,2026-05-01 22:06:25.220735,1.68
CBEN_8420049e847d477bb97d9a4e8a3d8ae9,CUST_c229d59ebeea452d97e76672c31c463e,BENE_609f15fd7eff4310a2452b6f1d105f9e,2025-07-15 22:06:25.220735,2026-06-07 22:06:25.220735,17.32
CBEN_3f8286034fd04359af77b8ac0b096f73,CUST_41776d9a3bd244f8a0ca88df40be43bb,BENE_b1a11f64eee74b8fa39e7cc0161c66ac,2025-06-12 22:06:25.220735,2026-04-25 22:06:25.220735,17.17
CBEN_84c51a397316485dbb400378dcaa4a79,CUST_7960da9fbe3242958ba5301dae09c4dd,BENE_66401267cd954660b0a96b7db455e5fd,2026-03-30 22:06:25.220735,2026-06-07 22:06:25.220735,40.21
CBEN_c6f4255d63db4272949901972ed08e42,CUST_19be6cf8770044618714e4658ec84d82,BENE_3b2ec84bf6ff420b96f2d935953696f3,2025-11-30 22:06:25.220735,2026-05-20 22:06:25.220735,13.71
CBEN_da0d77a72c7a41d8a8be9b4200ce9838,CUST_37f79f8503274a6bb5ce4ad71ca48528,BENE_8f8362c3b4804e9095ef091c5f22709f,2025-10-16 22:06:25.220735,2026-05-12 22:06:25.220735,42.57
CBEN_8af56d123544486ebbf5a2e3170e3ef0,CUST_5684b6f0adcc4605bc6685aa101bd038,BENE_1be93872ad6e4a2999e87c85aef6c77a,2025-09-27 22:06:25.220735,2026-04-26 22:06:25.220735,11.91
CBEN_94307be8d7bd4da3a1b399b13ca92b6f,CUST_fa578a5c80474a54be948b1f76140ee2,BENE_49b08be2bbf74c18a57f6e7ca482a7b1,2025-10-01 22:06:25.220735,2026-04-23 22:06:25.220735,22.44
CBEN_a379166ed7fa450382139ccc42c21522,CUST_3bd66cbfad0c4c30950a8e3e5332830a,BENE_53b7282a81164f63825c153695ca9ba7,2026-01-20 22:06:25.220735,2026-05-08 22:06:25.220735,18.65
CBEN_e639a58228b24a3a9827386f8e8f6041,CUST_8aa24f8cb502410f857c7f2b03795ae5,BENE_a70926766dbb43438e34200674a60786,2026-01-21 22:06:25.220735,2026-04-18 22:06:25.220735,44.21
CBEN_7806d3248f634dc19417d0b9a45825fe,CUST_f95a8352466f46f2ac97afe37aa3d62d,BENE_a64fa791866b429aabfdd53afe6097b7,2026-01-05 22:06:25.220735,2026-06-07 22:06:25.220735,8.19
CBEN_092cb71bd6704e1e998b2d71b2da88c5,CUST_16e5712839af46fcbcf9cabf0096b53a,BENE_87e8960ebbd24b40a8e534f20a2ae4b0,2025-08-23 22:06:25.220735,2026-05-19 22:06:25.220735,27.03
CBEN_ead3bd91abcb4099a36e8957abd3c887,CUST_cae041dc66ab4485b9ae3f2708ad4a8f,BENE_cf2e8899b62142afb4098a697b3bacd6,2026-01-09 22:06:25.220735,2026-04-17 22:06:25.220735,46.05
CBEN_646f965dac35471e899a1e5865593ceb,CUST_9a2e9e5d7a924214a39f02604d54d0e7,BENE_2d12b1c6d8064e59910c32e02574f6e9,2025-12-23 22:06:25.220735,2026-05-03 22:06:25.220735,35.03
CBEN_51c591ba050d4dc1b8e18d08a860ab9b,CUST_48b0a4fef47c4053823aa187bcc0be5c,BENE_9ee565abc17e4d38b7cb28a28d3ecaea,2025-10-28 22:06:25.220735,2026-05-27 22:06:25.220735,22.97
CBEN_6d831d0f7e154ebe92bad594cb732a8e,CUST_c3aefea45b9e47cfb2b2a75fda0d13d9,BENE_b12f04b177f846e9b07380299ebe92cc,2026-02-09 22:06:25.220735,2026-04-22 22:06:25.220735,11.34
CBEN_9ac0d7de49dd4025aaa1ace2adaa300b,CUST_26d10173670c4958bf489191880d2c8a,BENE_52c3fd61a72a48f6b7382cb202c43f5d,2025-08-09 22:06:25.220735,2026-04-24 22:06:25.220735,19.62
CBEN_07cc5025440b4e869d838f71ea00a984,CUST_1809a2b26e1a4ffb8ce0f3db749f80d0,BENE_434113df65bb4765999c5f1012187b51,2026-03-27 22:06:25.220735,2026-04-27 22:06:25.220735,22.82
CBEN_0ff96318b79447a08087f76fe1a172ae,CUST_d3399cd8427f43d9b4939d820e0c8dd0,BENE_35ad3bd160af4ff089649c9c89fbb078,2026-04-08 22:06:25.220735,2026-04-27 22:06:25.220735,41.67
CBEN_031296552f3f4751a562c4db2266fb00,CUST_2e2cba2acca64ff699ed61f6658ed024,BENE_f688c5ff787e47a68ecfab40e743e39b,2026-01-22 22:06:25.220735,2026-04-12 22:06:25.220735,36.59
CBEN_dcc1c4542182412f873cec93784dddcc,CUST_8d813c3982cd4d0f97f760f377337ad9,BENE_6fa1f755c1604d58a87ccd53552378e1,2025-07-19 22:06:25.220735,2026-05-01 22:06:25.220735,9.66
CBEN_323f5a2844154dc28525500cd84c8acf,CUST_59cbcd2d257e4e91b8431b72dfb037c9,BENE_047587aae69e4821947c6ff083e7d0c0,2026-01-28 22:06:25.220735,2026-05-25 22:06:25.220735,32.4
CBEN_b2d14a6f804e4c9992e2578dd86cde80,CUST_43501ebc2cda4afc96096d34f0272d87,BENE_aaab6a56fc014f4d9864f6ab9f6c6f2a,2025-08-07 22:06:25.220735,2026-04-11 22:06:25.220735,18.28
CBEN_942d916e52ae4ee48dda238baf186376,CUST_c229d59ebeea452d97e76672c31c463e,BENE_435d0d2c00d941b382c3992ed5614fd2,2025-08-02 22:06:25.220735,2026-05-09 22:06:25.220735,30.57
CBEN_b6159bf281674819adbca0600ac48618,CUST_abf5ff6873544ea99f91de15f6d901ef,BENE_42997df1321c44e89f57770034e290d1,2025-11-23 22:06:25.220735,2026-05-15 22:06:25.220735,19.4
CBEN_3710bf30e53f4444810464613d1022cc,CUST_3f9e208709724ab3860184f61548f70d,BENE_2ed763ef44ef46ba8365f4e028c00ee4,2025-07-05 22:06:25.220735,2026-05-19 22:06:25.220735,10.23
CBEN_162d82bed79143a5ba3ada8a89899e33,CUST_5ff91e8d94cf40eebce730b906d9a611,BENE_b41fba1a026c417abbeae01100ca3f44,2026-01-05 22:06:25.220735,2026-05-22 22:06:25.220735,5.84
CBEN_fefc28c3c8144c38b7df16f08f15fd1d,CUST_77b75bfd198048e0aca0d6372b38e394,BENE_0fc896952dc5445694c60941a3156f21,2025-11-11 22:06:25.220735,2026-05-07 22:06:25.220735,14.15
CBEN_4d939bbacfa149b1967cfd5eb984cb57,CUST_820ec36e6b454ee6b0240ee87f86a616,BENE_ebf3e8fd06724bbe956134442e86c786,2025-09-08 22:06:25.220735,2026-04-28 22:06:25.220735,48.85
CBEN_57ad136161a54a60b8d11d2bc0981663,CUST_76eee39271864b678280ec1b764c0565,BENE_d9fa311b6fda401b984972b81f69316d,2025-06-05 22:06:25.220735,2026-05-07 22:06:25.220735,48.63
CBEN_98141b42c24d4d03aca0f85d04a41974,CUST_216d506a7bc04afa93cf4b29104af00c,BENE_282ac9d40efa43ff9c4230ab69932d0d,2026-03-23 22:06:25.220735,2026-04-13 22:06:25.220735,24.34
CBEN_cbc37662f55048089cc71745fb6fdb5c,CUST_085963c2aef34424b1e0f909833c6405,BENE_7548dcea24dd49f9880523a81a8e9d87,2025-10-09 22:06:25.220735,2026-05-09 22:06:25.220735,43.41
CBEN_6cef77277fd344b69880349396f0d2ac,CUST_cae22852a3874b21b25dd33814d2fdf1,BENE_22bde3f921dc44fd991b23b63f4b9d4f,2025-11-15 22:06:25.220735,2026-05-12 22:06:25.220735,39.66
CBEN_79f505ea40ba4582a033882f83c20790,CUST_03fa0851391349b88c19d17fa5183ede,BENE_0531763f424345d7812f5e4d35033510,2025-07-13 22:06:25.220735,2026-05-18 22:06:25.220735,33.84
CBEN_f9f15b7ee4794b9ba7c6191dae18e0fd,CUST_472e86c470be4d68a7e675e900c65766,BENE_93f46cc8e15449828f495901eedc9c0e,2025-08-29 22:06:25.220735,2026-05-04 22:06:25.220735,18.59
CBEN_4ae670c0f5194a56bfadbaf36522f70e,CUST_f02c959490724befadfe17e617bef578,BENE_1464dafbf2f84ac4accc4b950e9ed3ae,2025-11-08 22:06:25.220735,2026-05-16 22:06:25.220735,4.39
CBEN_3bbbaf56df5c4208aad6059f60482e24,CUST_01e2844dc3bb465494e8285ba2f163cd,BENE_8076df54ffb14700b9de867701b9844e,2025-06-17 22:06:25.220735,2026-05-28 22:06:25.220735,13.85
CBEN_f813ba6a0cb84dc39d05194faaa6171c,CUST_0c5b7b5e83b6456694350220086385df,BENE_1132796b303d454d9854cbf484b60388,2025-08-24 22:06:25.220735,2026-05-03 22:06:25.220735,12.1
CBEN_16a8ce0de0644964a6f45f583306a8e1,CUST_c57878101b8c4a45afa69cfb24f3d979,BENE_d068a111fbdd40a39c1db700b5b88a4a,2025-09-25 22:06:25.220735,2026-05-05 22:06:25.220735,34.07
CBEN_f7fb6b7646224fe4b5b0ae411d6a141e,CUST_38f05dde09cb4f87b72d8729a91c7407,BENE_d6c0735090c548708834ae0ed6c26684,2025-05-11 22:06:25.220735,2026-04-30 22:06:25.220735,33.42
CBEN_a17ca0b7b487422bba6585c5964c8a17,CUST_d37845040046496e85aa307c19fc8ed7,BENE_3a22b0b091144410af840e6f7f28af8a,2025-10-07 22:06:25.220735,2026-06-03 22:06:25.220735,19.93
CBEN_b4b33695a03c4b31807bdb1400570429,CUST_d98a26f0da2348e9ab5a6347e96b0897,BENE_97740b7258124a689024884e2524951d,2026-01-27 22:06:25.220735,2026-05-28 22:06:25.220735,33.35
CBEN_d6acfc61035241cdb5533a63410b7c33,CUST_a28b2177b1ee423faccb53465267324f,BENE_7513d145ad5b4772b3c58ebc4a7fa7d7,2025-08-02 22:06:25.220735,2026-04-13 22:06:25.220735,10.39
CBEN_fc587f2dcf664159af300563c51976db,CUST_0d14943865394b1cbe1c8fd18925bb70,BENE_90a438ba6814400facf617ee2d1101d2,2026-02-14 22:06:25.220735,2026-06-03 22:06:25.220735,27.54
CBEN_091bf8c63a094aba81ba85837416d4dd,CUST_6ec479d675754c56afafbdc185bd74ef,BENE_daa175d4d3464f05a7ce6bd7ce863ba0,2025-08-07 22:06:25.220735,2026-05-06 22:06:25.220735,81.8
