customer_device_id,customer_id,device_id,first_seen,last_seen
CDEV_0af8fd55d60f484488c009eb9953ba45,CUST_e18cf0cab63d42c28f3aeaefd61f4fd4,DEV_2edfc7478a93453082cbef35b3df7960,2025-10-10 22:06:25.197736,2026-05-30 22:06:25.197736
CDEV_6bc6ebc2c7fe4d5e99a93b8a74b49a9a,CUST_2320060fe537419c9fb9d086b785684f,DEV_0d854a730a674033b0ee185ac765b066,2026-04-12 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_d406e01e96ec49b69d317214a57e5d1c,CUST_9d470b2bb0b04df8acd7101e9f3e0067,DEV_91031f79009641aab17875d97094bfa6,2025-09-09 22:06:25.197736,2026-05-19 22:06:25.197736
CDEV_df485ed264f74e709273cd786f7fc69c,CUST_2ef3d4c2212949c4acd592bc48f4d777,DEV_7909e165dbc24857b82e0d4e55a14fc0,2025-12-06 22:06:25.197736,2026-06-01 22:06:25.197736
CDEV_3fd4e32b37ad41f9a0bd4eadfeff8aa4,CUST_996f182070c542c7ba0675d358ed171d,DEV_df23f07f1e5c4de5933eea02c77877c5,2026-04-28 22:06:25.197736,2026-05-23 22:06:25.197736
CDEV_51bb28093fef4b6c8035d32fb17029a5,CUST_f541e10963314675a194cf815d627c73,DEV_66d752b248f54022aa6c0095e80844ce,2025-08-28 22:06:25.197736,2026-05-16 22:06:25.197736
CDEV_71ea8800be2242b7873c964db72d53f9,CUST_f10e99374ac44ebcb30ced6fa77ce5bd,DEV_2981e3839049417ca31dba802a099bd7,2026-05-06 22:06:25.197736,2026-05-13 22:06:25.197736
CDEV_ef2140157f354a29879f43220a5b12fb,CUST_f2f23a6af9c94a57b5997493fbb09c9d,DEV_2309222a22a04f908de1b4f38ee63641,2026-01-22 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_1cb92e2f69704f07aea90a93f2045c73,CUST_ede85b367c504c80a1ffcc68627e66bd,DEV_6d54de915e09400eb80fc6daa1dc5fe4,2025-08-15 22:06:25.197736,2026-06-03 22:06:25.197736
CDEV_3e0c4151bb554ae6bc904841807d6d75,CUST_7bbf4c69c8ed48c7be45e9a81e11212b,DEV_d68eaa000f19483a9bf2a04bc422273b,2025-11-20 22:06:25.197736,2026-05-17 22:06:25.197736
CDEV_c66e53e3b3e842c5948daa76bca44049,CUST_bcd14e1fdf3d448e8934c7f9ec41ff94,DEV_5ce2a253ab364884871280beebaa3ee3,2026-01-07 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_0f7ca321707a43349eaa2ad0686abd3b,CUST_1d8adf6a8ed6421aac0f2cc7c8a37f70,DEV_dc2489c2134148afb974942eef58e6ad,2026-03-17 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_5bc297fac61244c09fe3ba1621f4c222,CUST_c68f6921241f40fa9c5662a7eb407069,DEV_d0185cff37a0485687be5493cc2d9024,2025-10-08 22:06:25.197736,2026-05-16 22:06:25.197736
CDEV_3e76495baf6a4b3b842338a3c9117a07,CUST_9ae709adb4e544be99025e1f7016a24d,DEV_da5d0c8230e2424d8ba5a82451127cb3,2025-08-14 22:06:25.197736,2026-05-23 22:06:25.197736
CDEV_50bd8a5702ae4a8f91144ae432e3df9d,CUST_f38f61bfb33c4b19818d03294fb2db0f,DEV_2ef3181b70044f6ea68b63f96de1da42,2025-08-29 22:06:25.197736,2026-06-08 22:06:25.197736
CDEV_b6389ff9da6344158b94369961785114,CUST_a7e3e2fbd6b548d798de568a63e4c159,DEV_39cc469e620c4e03b518ba6e5bc01d2e,2025-12-14 22:06:25.197736,2026-05-11 22:06:25.197736
CDEV_daaa2c4cc29f4aa1a981595bbf38ab27,CUST_9db42519f59e4c6d98b651c3718146d4,DEV_2cde44d820ee4f57b375147a85124308,2026-03-30 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_a86f02fb4cf744dcb6ba1b6ff26c0bd0,CUST_5b6a57a3d0b24a53aac67757da5fa7c1,DEV_2358bf66e58443d4aad93a98b4398ad9,2025-11-28 22:06:25.197736,2026-05-24 22:06:25.197736
CDEV_66fb450efc054954bb65cb98d60ef1bd,CUST_19a5de9140114586a4763249d29cd5b7,DEV_e8334e18508d484f8dec90bde5cb81e8,2026-03-21 22:06:25.197736,2026-06-01 22:06:25.197736
CDEV_9f25e5fb4f204b3da017ab5edd635c95,CUST_8e3af4d55dac49d2978c9e759bc2efa1,DEV_8774cebdf8ff4683827ffb585f538d91,2025-09-27 22:06:25.197736,2026-06-02 22:06:25.197736
CDEV_9bd6356a99b843c2ae9fe6aaa1aa791d,CUST_e835ca53488e4003b7723171bc66041c,DEV_e53b70a7996a4542807f06b1fe2c319e,2026-04-01 22:06:25.197736,2026-05-30 22:06:25.197736
CDEV_919f28acd57445abbdde14eaece5c551,CUST_10c92dfc965d49e891880fba064181d6,DEV_3f4ec315fbe14d36a633f6047838118b,2026-02-14 22:06:25.197736,2026-06-05 22:06:25.197736
CDEV_70dd074a16104e748c19581e1b8d572b,CUST_66c85cf541f04268ac8cc9268c972109,DEV_c7a84110acac4464bc6e32a0c72c8112,2025-09-08 22:06:25.197736,2026-05-18 22:06:25.197736
CDEV_b7e5ac5baee545619126da678b9b07c7,CUST_f561315d922448cd9ba82f1059301f4d,DEV_0dc43333db5241b6a09641e2d2f75f48,2025-11-18 22:06:25.197736,2026-05-27 22:06:25.197736
CDEV_dff2d7a9ba5a497393e269778002efb0,CUST_3ce01963fcc34a3aa8cd088a527a97a6,DEV_3adaffe45a21445db30bed613ee28981,2026-03-01 22:06:25.197736,2026-05-31 22:06:25.197736
CDEV_28c2211aa22e43cf8a90c83cc1e93de3,CUST_9d05c4767ef84a55ac31202fded730b3,DEV_24b9e3e282784095ab189d546eced7fc,2025-09-06 22:06:25.197736,2026-05-20 22:06:25.197736
CDEV_fabe92d26bdd455e8dfa397bb9453c3d,CUST_32f929c69ea844c9839d221d374a32ae,DEV_7909e165dbc24857b82e0d4e55a14fc0,2025-12-20 22:06:25.197736,2026-05-16 22:06:25.197736
CDEV_19b7ab397ca34b2497a6ce286d308f08,CUST_639a818b003b48b1857d56c9525ab52a,DEV_d608120068204438878e0a62717c624e,2026-01-01 22:06:25.197736,2026-06-01 22:06:25.197736
CDEV_a51aadd52443424a8c18710f126b3d7e,CUST_b079335e15e04c1a9a6fd9c43c827d29,DEV_d59e10725aef4b829bf985a520bb38eb,2026-01-30 22:06:25.197736,2026-05-13 22:06:25.197736
CDEV_7f6502ac95e048fe95b2afa965ad3f5c,CUST_ab51697572cd46838d4bb1ff08f724b1,DEV_f271712a63424f2bbf5358fe42a5f85d,2026-03-15 22:06:25.197736,2026-05-24 22:06:25.197736
CDEV_94684263aecb49c899ce1b59a6de1fd7,CUST_24db14de1c58430b86a8e0fb0542ff2c,DEV_315d3f14a01b4bd499bd342c9bc9ce4f,2026-02-18 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_20b9e14f64664329888d8f0e331428e5,CUST_2256d0dbd31941b3b013983837c7c955,DEV_977f60c8fd1042d8a51eb9f0cb3eeee2,2026-01-15 22:06:25.197736,2026-05-16 22:06:25.197736
CDEV_226d5c14786f42c187edd1c6688b7472,CUST_57cbf4739aed491ea928fd5e24daba15,DEV_0d5149eb91324af99514ef10d6e3e4f9,2026-04-21 22:06:25.197736,2026-05-28 22:06:25.197736
CDEV_6eef69e9b46d4b518b020d2eeab3f20f,CUST_7524916952694d55be3ae7d306236fdb,DEV_67d8999483184d83b7ac917213ae45b8,2025-09-08 22:06:25.197736,2026-05-26 22:06:25.197736
CDEV_3f91b33dcdee4341813afa7b27734c0e,CUST_18d6bc9f369d4f3a8f1ea508246fa404,DEV_02d931f792e742e3b5f2023d5801d1c4,2025-09-30 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_2bdc8697a5a94c2bb5d934d0e8d57137,CUST_cb2e8f8461f5442cb84fd5c6ba399691,DEV_58c0b46866df4b41a7534fe0237ebe38,2026-04-24 22:06:25.197736,2026-05-23 22:06:25.197736
CDEV_9d0e90ed3da4438e960c4a3b28d11e16,CUST_4ff077f258cd47da8f2ac1706a9e5ab4,DEV_0dc43333db5241b6a09641e2d2f75f48,2025-12-03 22:06:25.197736,2026-05-13 22:06:25.197736
CDEV_d02c971648184e1d833fa47ecf93ee69,CUST_d2a4cc870e2d4af69a7c2d55c6c7c25a,DEV_45d9280e4b794c3380ab7e022e9b965f,2026-05-03 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_f656ce95106f449496de24e6a3dada18,CUST_34a2c8812bbf4228820d8312e61a5970,DEV_c5b7512840924af5b3cced5f3ed97fca,2025-08-17 22:06:25.197736,2026-05-31 22:06:25.197736
CDEV_715f3e5416154782a09186215d7fd967,CUST_32f0cf2785174ca8b84582a08d0063a7,DEV_0c3e78d78b1a46ca9833cf9458b449ef,2025-10-17 22:06:25.197736,2026-05-31 22:06:25.197736
CDEV_0727d7905bdc4170b5f9075b3aa79418,CUST_57b72a12142d4469bf1a24c04b22635f,DEV_0438726e8ef94aeab80b785177d96e94,2026-05-04 22:06:25.197736,2026-05-15 22:06:25.197736
CDEV_c8417d872e06444e8dca1afae4fd72ed,CUST_ce7b30f591bb4359b3136e3ebc87edaa,DEV_9846f4c0829742f9b98e7e0a401cd745,2026-03-13 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_3f4a5fda819441b7a2fab56ec257b2d4,CUST_45a28b55ebf449c1a6dd3690f87b680d,DEV_40a6315bc02c4921a5fe81bbd998dbd0,2025-09-26 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_2889d73316f143b8ad200e27003dcd3a,CUST_905ec951e601465c89c260028c27e153,DEV_adfd8f3ebd764fdeb8d9c91b223af32a,2025-12-11 22:06:25.197736,2026-05-26 22:06:25.197736
CDEV_306c0ae11cbb4ac09aa814f090e35744,CUST_fcad9a2437e84b5f84a9a68aae67a512,DEV_72b0880f6d264089a3df7626536a6103,2025-10-25 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_2bd14a2ac4234609b55d797d6e5c4efc,CUST_03841a993f1a4828b6c3f9f3b97ea72d,DEV_c56b2bcc853440cbbc63b96931244c39,2026-03-12 22:06:25.197736,2026-05-20 22:06:25.197736
CDEV_03c999d623b64bb0ad6ddf0e3db88bba,CUST_2ad93ce338614788985a98bbf6f5c296,DEV_d7deb0dd0114481495b64804f9d25d71,2025-09-04 22:06:25.197736,2026-05-23 22:06:25.197736
CDEV_91842eab4ee2415bb3f3f15ec09929f1,CUST_f568789549df445f870c7c95d143d4ca,DEV_12b52ca1039846afa33e127aed1659b7,2025-11-29 22:06:25.197736,2026-05-13 22:06:25.197736
CDEV_10efe13474684fb397496deee44e1eef,CUST_f5a9472388244e8b993a93d9155624ab,DEV_2052e15246ef4d348ae7d7ea66beae1e,2025-10-04 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_ee4915fb0840498d9ae3f65fc55d84c8,CUST_65fe16dcf4864ac085fdb126a3869305,DEV_cf2c9a66c4064855a7b3c26910d36594,2026-03-07 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_3d3a31213d894c6f8f9361e7eca33fcc,CUST_23ccf617efca42b893eb837723af3fa2,DEV_e6331f7669134fb9aa57af987c016f64,2025-11-16 22:06:25.197736,2026-05-18 22:06:25.197736
CDEV_495c867a7dd44d53a06d26e53f599b52,CUST_725b59af46c34d19ba7bcf5381bead1f,DEV_73cc2455095d439f9ccddd0694b7296c,2025-12-08 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_48b16635d27d42fa92da857310863801,CUST_f6ee5b0b41cd405f86f159e3d0c0b40d,DEV_e8910cd57958451180a1bf78b55875a4,2025-12-27 22:06:25.197736,2026-05-29 22:06:25.197736
CDEV_e0ef6b8357e3484fb8dcf81867fcdbb6,CUST_2dae54e958414aac808a6675689db35d,DEV_1de3fa05113945d391f3a0f9c5fd55c5,2025-10-06 22:06:25.197736,2026-05-27 22:06:25.197736
CDEV_828868b196d34d719982fbc473f77efa,CUST_c57d9dad57654414bd19ea46ad910723,DEV_0b61d8bb0236406b894961b6aecfc35c,2025-09-20 22:06:25.197736,2026-06-03 22:06:25.197736
CDEV_87dfc3767da04a80bffc2639cd536694,CUST_cfb8f14a06d14e8187f08b646cd981d1,DEV_f0a046f0dbbd432fba99bc9e39aa20c2,2026-02-08 22:06:25.197736,2026-05-21 22:06:25.197736
CDEV_11c0ba2e474e4aba9c31e346716e5271,CUST_bad93c276b2b4c34b64226e5feb802d2,DEV_8dc3c38f31d74f3a8eeb0f214b4b88f4,2026-04-12 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_dc241ffd40f0438fa116e1bff624f9c2,CUST_f64c68c0954448adba0cae042f7a206d,DEV_409cbf47350445f684c1b952c68f3814,2026-02-17 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_4f326f42d00548759d76a9f49635a6c8,CUST_f8f5e7eb0e0f4d41a8ed2df20ece4e1d,DEV_1de3fa05113945d391f3a0f9c5fd55c5,2025-10-07 22:06:25.197736,2026-05-24 22:06:25.197736
CDEV_0cfa84273d124828b26752e3947d65c8,CUST_b5a59d8deafc4905a17bef90b1450099,DEV_a4cf21ec348f405f995d8001e170ed80,2025-12-23 22:06:25.197736,2026-06-07 22:06:25.197736
CDEV_a5ab95868f64417fab3cfd0371ec518d,CUST_6b97562680d34d08959691f3ce469715,DEV_ce28a787337a48d6ba30bdb87766c645,2025-10-01 22:06:25.197736,2026-05-18 22:06:25.197736
CDEV_01033a27eeea477f8892567a41e628c2,CUST_7efb9e8e1a434781b73d0c62969d3253,DEV_de93e782921a450cb3014a58cd708f15,2026-04-28 22:06:25.197736,2026-06-05 22:06:25.197736
CDEV_8e806395bf254c0d87bf391f20988dea,CUST_8079fd3e90364d2e817be8cc8e23768e,DEV_01e51dfede7a404088dacb54a2ab2565,2025-12-01 22:06:25.197736,2026-05-15 22:06:25.197736
CDEV_5fb8425987a2405e891956f56a97a706,CUST_dbb609aab84a45729dd0bf7f7e2d5289,DEV_87eb8d69f8d34d98af40bb54ede62b60,2025-12-28 22:06:25.197736,2026-06-05 22:06:25.197736
CDEV_dafb2d9c77e04fc1b3021b5aa6235a70,CUST_87d8efded129404692272e9b5e4df7d5,DEV_f1c5def65efd4e05971d3e3bfb8577de,2026-01-14 22:06:25.197736,2026-05-23 22:06:25.197736
CDEV_9a9d1ec426d840c7b2b24c00d20f18f3,CUST_fd9a0200dec74b3aba1c8142c241c7b7,DEV_8e05d0a817f549aba4f7167ac3413e77,2026-02-16 22:06:25.197736,2026-05-25 22:06:25.197736
CDEV_22c8a255c58c4a89b165e2c411563dc5,CUST_e777b06a658b4ad48c7d3d23809b54e9,DEV_9106b31d500e412e801ded7515500fb8,2026-01-11 22:06:25.197736,2026-05-22 22:06:25.197736
CDEV_1fad4f5f432b48d58ad17a93ff6d2140,CUST_164463e9fc9648daa37519e98ff72514,DEV_14f059edeaae4e9ab97320b0eaee8209,2025-10-14 22:06:25.197736,2026-05-18 22:06:25.197736
CDEV_7c337a890356452a9ad28ef410f0cc04,CUST_6c0ce10a579240d7873dd18942a2b3b2,DEV_699c7c4293684c72ba8c3bb8338bc42b,2025-08-14 22:06:25.197736,2026-06-02 22:06:25.197736
CDEV_44a6f202789648e588a737eba2ea5aee,CUST_a791de96df9048d199c27931163b34d0,DEV_01e51dfede7a404088dacb54a2ab2565,2026-01-09 22:06:25.197736,2026-05-20 22:06:25.197736
CDEV_a46ff1d43d5d4637910d7c0fa2af9988,CUST_24a9c0f31cbe4830bd5bb874570ce633,DEV_fb824c6b8a5b4324be2a3f1dc2fd3724,2026-03-02 22:06:25.197736,2026-05-14 22:06:25.197736
CDEV_bafc8f8fce1e46b1b2174e5c8fd19af6,CUST_ff20c2aa3e4d4dffa580f801ef9548b5,DEV_5f824fc8d86544c5bf7c347fac6632e7,2026-01-27 22:06:25.197736,2026-05-13 22:06:25.197736
CDEV_8ac79b7654b247978fc9148b0d447b53,CUST_26c621986dc54547b2b5f99a25ec12f3,DEV_3098a46c16734260b83e1f5b160c3942,2025-08-15 22:06:25.197736,2026-05-27 22:06:25.197736
CDEV_ddc8311c93db4e1e971bc3329089b7b0,CUST_afa84594b6914d4fba558f6ce37f20ed,DEV_47dc36f074f8455cb41e016f5f6ed8df,2026-03-01 22:06:25.197736,2026-06-04 22:06:25.197736
CDEV_0489432ca44e4baa977396bc7c359bc6,CUST_527951ca8a4d46b5aa6eab7f36e3d242,DEV_cf69854a59ac4fb4a31ffa8af3c263cc,2025-11-08 22:06:25.197736,2026-05-19 22:06:25.197736
CDEV_887e6697cfe44b679809d157f9d173d8,CUST_b10120400f46442f91e7ae01a55eca4f,DEV_97e570e8286744ff8a24bb3d6a7e2e32,2026-01-01 22:06:25.197736,2026-05-26 22:06:25.197736
CDEV_a421b6ea1e594e36aea1a8be6da08105,CUST_11ddaf252fd140fdab4547aa8300ed91,DEV_8f70b8513ae241b69f7fa2ec119ccc6c,2025-08-27 22:06:25.197736,2026-05-16 22:06:25.197736
CDEV_93d6a7c1a9dc485898e051235d3da260,CUST_5684b6f0adcc4605bc6685aa101bd038,DEV_61e7f9d730d848ef87162590ecfe55e1,2025-10-07 22:06:25.197736,2026-06-03 22:06:25.197736
CDEV_04d3bcffe3e248cbbf78e507f78e3853,CUST_ffcc934d1cc54085958119678d0d45ee,DEV_247b71d89e9f43749a24167776aaba1d,2025-10-11 22:06:25.197736,2026-05-11 22:06:25.197736
CDEV_20a922fff4d841549b0dd6c405aa039e,CUST_985f587b34714a47b5c2fd8e594171a7,DEV_aa91824c2f084db4b390d0f799f42b6b,2025-10-02 22:06:25.198771,2026-06-06 22:06:25.198771
CDEV_eaaaf2d1b951427fbfc72f8459eac0c3,CUST_780c71d01ac9401190f7035ac23a0f33,DEV_531b1f76aaba4743a61b34b1a9723f01,2026-04-10 22:06:25.198771,2026-06-01 22:06:25.198771
CDEV_b24e7aa367b344b28a2a5cd03c6d3d08,CUST_55792a3103c44cd9898deb3c6e6ea920,DEV_08659d432a0a44279565d08ff3eff998,2025-11-07 22:06:25.198771,2026-05-27 22:06:25.198771
CDEV_678977c03c674885b58ad2c0b57811fb,CUST_a2e56e1ec2f94d54a21e3cca433f0314,DEV_bd0df15dfece4e4bbdeda864f6c0138e,2025-11-01 22:06:25.198771,2026-05-24 22:06:25.198771
CDEV_4e0d7813339c48698e5be1cb124916c2,CUST_71229ef6c1934b2ab06b22618edf4504,DEV_4af5bd5527bf43e4953760b495967c3d,2025-12-24 22:06:25.198771,2026-05-19 22:06:25.198771
CDEV_535ff6afe5f9477ab554d3e0273ee2a8,CUST_37d931162277470e9cbac246d557dc82,DEV_2aec51ec05984f9cbddad93c81efd1db,2026-04-14 22:06:25.198771,2026-05-22 22:06:25.198771
CDEV_8c3e5107d6a345b1a9c3c0eeca703e50,CUST_1f88a376591e4f498fd40c0c279dcf06,DEV_57694219be3d47cd96b67085126101b2,2025-12-02 22:06:25.198771,2026-06-02 22:06:25.198771
CDEV_06a1e3faed7f452c93691c33e48ebd11,CUST_f0a9fa0dfe6640ad96f1ce3262ded89a,DEV_26b6914b4773460db3fdab6c17a26b90,2025-09-01 22:06:25.198771,2026-05-19 22:06:25.198771
CDEV_7cee454f6e904f1191c1472a320ac09c,CUST_8651543ba6e240748fb50059c331168a,DEV_8359f52a09fc4dca981ad0fbbc6747d4,2026-03-31 22:06:25.198771,2026-05-17 22:06:25.198771
CDEV_4e00c48dbc8e4d8ab97aa73882490369,CUST_9b84e7917f484217be98131cb0645ddb,DEV_05340f5ec8d547b8b74b9998b03c82f9,2025-12-05 22:06:25.198771,2026-05-13 22:06:25.198771
CDEV_9ca70b7479a64d42819e590e30581738,CUST_ad7eb083ef4643d18d6bd7115e38d595,DEV_d07c26ea113f46659579b1b3e2fcc161,2026-02-17 22:06:25.198771,2026-05-26 22:06:25.198771
CDEV_4b3b4d3367d847f39a267af5b1a0c4d3,CUST_8ffe98470be14280a09a49c5e2725bab,DEV_01e51dfede7a404088dacb54a2ab2565,2026-02-25 22:06:25.198771,2026-05-24 22:06:25.198771
CDEV_bac6696ba29e4091ae6513ee33a32b35,CUST_9ca310fdd59b417b9ea378c0a9cfc651,DEV_5b9861e508ee4cefbd6e730934224bf8,2026-01-12 22:06:25.198771,2026-05-19 22:06:25.198771
CDEV_902b54ddd565464dbfe7df2955b5ba34,CUST_739aa1c527374e3ca8f92039d565558b,DEV_38682acb568b4ac3b253a0b815228ffa,2025-11-04 22:06:25.198771,2026-06-08 22:06:25.198771
CDEV_1d0a4c2ed866464d96599d46228d6d96,CUST_7fd8edb62f514a719b639144784b2113,DEV_b2f165abfbb74549ae9a935d37aa1da7,2025-10-18 22:06:25.198771,2026-06-07 22:06:25.198771
CDEV_1ee40a9125b442d391eb8f8691308991,CUST_b116056fdb564c888316bd821760e3a2,DEV_fe6679cb217a4b99b086af11537f0e7f,2026-04-14 22:06:25.198771,2026-05-16 22:06:25.198771
CDEV_4bba0b98793941989d5a0aba2923cedf,CUST_e1dc0a7f84d44c83a36da1a5405be94d,DEV_069eae09a591469496f8aa9d798e152f,2026-04-01 22:06:25.198771,2026-06-04 22:06:25.198771
CDEV_b0e3598d0fc94d79ab26b65c5f6db337,CUST_8050fd4de3aa4df8b532a670de6ec99c,DEV_ace44398478e45f28df8b66d44d14812,2025-10-03 22:06:25.198771,2026-05-26 22:06:25.198771
CDEV_9deca5a7a97f4cf180ea74a08b768af9,CUST_006e1e361e3b42de9832c45fca7ce991,DEV_62418ce8914e4f909a0e857707798bbc,2025-12-15 22:06:25.198771,2026-05-12 22:06:25.198771
CDEV_df515d5f58a7404eaa2186aa0d2bd4a4,CUST_5f7ea3202e3341ca8c4933a364747ebe,DEV_d0185cff37a0485687be5493cc2d9024,2025-10-23 22:06:25.198771,2026-05-19 22:06:25.198771
CDEV_74c6dff30f734eef98e70f43dd657b0f,CUST_05b29136c6284525bb97ed6fbb29de98,DEV_72b6b5592ef04e9795ed6446bd46f6b2,2026-04-22 22:06:25.198771,2026-05-21 22:06:25.198771
CDEV_b9e4ed6591db4c3690aa377432186e65,CUST_9030120a34db42a4bbd8d0f870a79393,DEV_9655b95066c6467081a1ddcf433e7244,2025-09-30 22:06:25.198771,2026-06-06 22:06:25.198771
CDEV_a1904c0eb48549acb8d3fe78770437f2,CUST_1e05e480d6c7448eb4ddc5ab4dd84ce9,DEV_778b46aeb95c49afafd6be80b401caa2,2025-12-16 22:06:25.198771,2026-05-20 22:06:25.198771
CDEV_4ce03ec7d96346f18e34f60065ba5283,CUST_ce62fe94fb4b4701bd55c7024131dcc7,DEV_d83ee557448848aea540ff46d87631d3,2026-04-22 22:06:25.198771,2026-05-21 22:06:25.198771
CDEV_ac52be60ae0a4ddea5a6d22dba03c65f,CUST_52b2d7072f50419caa8e83a8c65cbe94,DEV_1b12d67835fc416a841b4ebf7683ba65,2026-03-29 22:06:25.198771,2026-06-08 22:06:25.198771
CDEV_8c9cb2d1ca4b46e187349820c2775754,CUST_e3cbb61dbd354ac19c13b33290bc0247,DEV_ceca113ad7bb4a8bae92ae3f3400efc4,2026-04-16 22:06:25.198771,2026-05-20 22:06:25.198771
CDEV_e357e0dbb4614601a835c2c100d10059,CUST_859c4a9ab8144a409169b0c22639e43b,DEV_6733c083394d47e9b1f88f99d3d29e3b,2026-03-17 22:06:25.198771,2026-05-26 22:06:25.198771
CDEV_6844fa6de5d3473f9794274b5e44096a,CUST_4ead25ebf2a34a75a203e582ac42d0c6,DEV_4f054dd35d3a4118bfe1aed582a050a8,2025-10-22 22:06:25.198771,2026-05-28 22:06:25.198771
CDEV_b741b83fe1ba43caa9481d617ffca4c5,CUST_ffcc934d1cc54085958119678d0d45ee,DEV_f81c92a1cdb94dffbed2b8c63a4f1ece,2025-11-26 22:06:25.198771,2026-05-30 22:06:25.198771
CDEV_740f631e877a4bd9b286bb163eac5477,CUST_abaa9ca78db746d0af03f8f156873579,DEV_c79d54634ff446fe8a8181c04aea2a73,2025-11-18 22:06:25.198771,2026-05-30 22:06:25.198771
CDEV_13ca3c48c1694e0b985ff8566c0f605f,CUST_526bff3e9dfb4e93a250601b72ef119c,DEV_6d54de915e09400eb80fc6daa1dc5fe4,2026-01-03 22:06:25.198771,2026-06-07 22:06:25.198771
CDEV_48b090fd3eed4057acb412f59c72f50f,CUST_24a9c0f31cbe4830bd5bb874570ce633,DEV_d95b75fef1c845d8bb00ea3bc4df1d02,2026-04-13 22:06:25.198771,2026-06-05 22:06:25.198771
CDEV_f473039418a4476c99986d4e9b03c2be,CUST_ce6f7c84cc74453fb1b63093d5f7225d,DEV_404859edb96c4d15970fb75850df9721,2025-09-10 22:06:25.198771,2026-05-11 22:06:25.198771
CDEV_1232984d94954df1836b377caeb3ca6b,CUST_26d2328c8c2d4fc08c2740a898fd88f2,DEV_7f01bb90cf8a423ba5eacf4c2c2a3172,2025-08-18 22:06:25.198771,2026-05-12 22:06:25.198771
CDEV_7947c3230aa94cf296c62e721a86ede3,CUST_dbb609aab84a45729dd0bf7f7e2d5289,DEV_8c552b06be7d4c5eaa0b08825db426f7,2025-12-24 22:06:25.198771,2026-05-12 22:06:25.198771
CDEV_af48fae4caea4970b7bb7b4a1a5d0606,CUST_c444e1f63cf64b0998f49f4e7aae9db3,DEV_104d80c7f5454c45ae8d87576bb984e3,2025-10-18 22:06:25.198771,2026-06-04 22:06:25.198771
CDEV_957ab81c96814fd2ace776c3e326e55b,CUST_5d281391dcec4b4eafcfa43d5feeafd5,DEV_25037b85fb894e3ab28556a208e1ee7a,2025-09-01 22:06:25.198771,2026-05-16 22:06:25.198771
CDEV_b7892ab4b42645fc9c8c545e72b9bef8,CUST_642c9740dda94f7d801367957caa7336,DEV_2cde44d820ee4f57b375147a85124308,2025-12-09 22:06:25.198771,2026-05-12 22:06:25.198771
CDEV_3855aa75cd8e4e8b9b0cfba3d6f265c9,CUST_4dde4a8a617d4c97a3a7a18a342b0c02,DEV_963ceeae243d41809c2373bbbba751b6,2026-02-19 22:06:25.198771,2026-05-14 22:06:25.198771
CDEV_32d3997ebd1742aa846f241db256ad8f,CUST_526bff3e9dfb4e93a250601b72ef119c,DEV_8e05d0a817f549aba4f7167ac3413e77,2026-05-08 22:06:25.198771,2026-05-19 22:06:25.198771
CDEV_d57f6580ce26422288001a781aa83def,CUST_b8b6fba3074f4cd58de83151bf26cd08,DEV_1b12f895386547708f1d6bacf941ed0a,2025-11-30 22:06:25.198771,2026-06-03 22:06:25.198771
CDEV_1c591cb54d354a78a7790362e7c3a233,CUST_744f15766e31483596fe8455c79cb0c7,DEV_e22a799b0f984911b506f4abe279990e,2026-03-05 22:06:25.198771,2026-05-29 22:06:25.198771
CDEV_0d6c14e44b294b52ab976db9e253502f,CUST_4c66648612d44d5c857b0372dc393656,DEV_361b22be026146c9a2bf738ac631b87d,2025-08-24 22:06:25.198771,2026-05-11 22:06:25.198771
CDEV_d5b494d21d564c4ea2f0c293f153db3b,CUST_cd31f79260154583b4d4e03786160158,DEV_0758011b1e7f4e09be4a6df6d635f5ad,2025-09-18 22:06:25.198771,2026-05-18 22:06:25.198771
CDEV_68352ec208b847818e7f5c5fdd47f4e0,CUST_886e288094654ae0b272fc327888faca,DEV_22614104d6d54e2e86dee10cf5c6b7e7,2026-01-29 22:06:25.198771,2026-06-07 22:06:25.198771
CDEV_f7f74033e0ed470d9368551334ae07a8,CUST_ab2783fcb90645a69f25e972815f8ef1,DEV_1466417ead3d4a19a2aee87532d34553,2025-08-28 22:06:25.198771,2026-05-15 22:06:25.198771
CDEV_f5da148668c84ac4a7bbee86551e527d,CUST_fc96589061b04724bf769413c3acc6e5,DEV_aa28015a0aa647a58edb250f70d0b20a,2026-01-29 22:06:25.198771,2026-06-03 22:06:25.198771
