behavior_id,customer_id,device_id,behavior_risk_score,current_city
BH003878,C00319,D00087,96.17,Morbi
BH003879,C00039,D00078,4.02,Begusarai
BH003880,C00480,D01340,42.24,Barasat
BH003881,C01816,D00353,17.26,Nagpur
BH003882,C00167,D00536,42.4,Siliguri
BH003883,C01069,D00605,54.54,Meerut
BH003884,C00614,D01260,63.73,Katni
BH003885,C00950,D01211,55.65,Bareilly
BH003886,C00697,D00900,39.74,Pali
BH003887,C01557,D00284,60.26,Panchkula
BH003888,C00509,D01437,70.53,Jalna
BH003889,C00318,D00981,0.93,Shivpuri
BH003890,C00964,D01210,87.56,Bhilai
BH003891,C00165,D01449,95.35,Ratlam
BH003892,C01127,D01409,5.34,Mangalore
BH003893,C00871,D00164,57.19,Secunderabad
BH003894,C01033,D00689,23.25,Nangloi Jat
BH003895,C01735,D00742,1.26,Sikar
BH003896,C00881,D01309,77.12,Davanagere
BH003897,C01957,D00782,3.66,Machilipatnam
BH003898,C00425,D00449,19.78,Patna
BH003899,C00489,D01017,4.86,Bettiah
BH003900,C01149,D00741,74.78,Sangli-Miraj & Kupwad
BH003901,C01705,D01353,7.19,Kochi
BH003902,C01707,D01363,50.56,Ludhiana
BH003903,C01152,D00252,24.74,Visakhapatnam
BH003904,C01992,D00469,46.29,Berhampore
BH003905,C00072,D00513,87.96,Thiruvananthapuram
BH003906,C00607,D00007,57.93,Indore
BH003907,C00535,D00495,5.2,Rajpur Sonarpur
BH003908,C01982,D00654,42.69,Jamnagar
BH003909,C00117,D00630,33.76,Kumbakonam
BH003910,C01808,D00958,39.59,Buxar
BH003911,C00509,D00273,89.07,Durg
BH003912,C00309,D00143,52.94,Tadipatri
BH003913,C00115,D00185,90.88,Giridih
BH003914,C01136,D00175,60.73,Bokaro
BH003915,C00728,D00191,48.02,Ranchi
BH003916,C01124,D01481,93.86,Bokaro
BH003917,C00378,D01188,83.48,Bhilai
BH003918,C01801,D00545,93.41,Vasai-Virar
BH003919,C01972,D00601,98.16,Guwahati
BH003920,C01627,D01347,26.96,Kolhapur
BH003921,C00540,D00757,28.13,Udaipur
BH003922,C00365,D00622,95.37,Vijayawada
BH003923,C01833,D01056,2.67,Coimbatore
BH003924,C01277,D00870,2.24,Belgaum
BH003925,C01608,D00777,63.95,Dehri
BH003926,C00572,D00255,13.27,Pimpri-Chinchwad
BH003927,C00114,D00109,88.5,Shimoga
BH003928,C00961,D01256,1.51,Hapur
BH003929,C01949,D00640,35.97,Visakhapatnam
BH003930,C00768,D00997,95.02,Bhagalpur
BH003931,C00396,D00097,23.96,Nanded
BH003932,C01132,D00724,9.25,Firozabad
BH003933,C00098,D00105,37.29,Bhubaneswar
BH003934,C01669,D01322,6.4,Jammu
BH003935,C01646,D00332,71.32,Sikar
BH003936,C01071,D00463,89.06,Machilipatnam
BH003937,C01493,D00944,14.74,Durg
BH003938,C01792,D00684,93.12,Malda
BH003939,C00508,D00302,47.63,Gangtok
BH003940,C01643,D00899,71.17,Ratlam
BH003941,C00582,D00245,77.43,Bhatpara
BH003942,C00180,D00250,7.06,Berhampur
BH003943,C00747,D01208,77.87,Arrah
BH003944,C00439,D00927,82.42,Mathura
BH003945,C01119,D00165,54.24,Akola
BH003946,C01845,D01118,86.27,South Dumdum
BH003947,C01874,D01302,71.17,Naihati
BH003948,C01945,D01103,23.36,Jammu
BH003949,C01023,D00699,19.63,Hyderabad
BH003950,C01409,D00949,16.12,Avadi
BH003951,C01715,D00308,45.89,Yamunanagar
BH003952,C01082,D00174,36.76,Anand
BH003953,C00453,D00779,56.6,Yamunanagar
BH003954,C00324,D00594,41.74,Hajipur
BH003955,C01375,D01008,11.5,Udupi
BH003956,C00390,D01375,9.36,Bharatpur
BH003957,C00062,D00213,25.08,Kurnool
BH003958,C01154,D00552,37.49,Hindupur
BH003959,C01503,D01402,7.17,Berhampore
BH003960,C00083,D00427,97.72,Bhimavaram
BH003961,C01965,D01187,17.9,Shimla
BH003962,C00186,D00163,9.7,Kavali
BH003963,C01293,D00593,39.51,Vijayanagaram
BH003964,C00902,D01201,83.49,Bulandshahr
BH003965,C01699,D00703,19.47,Tenali
BH003966,C00073,D00932,68.19,Hubli–Dharwad
BH003967,C00231,D00968,91.67,Bardhaman
BH003968,C01420,D00475,66.01,Gulbarga
BH003969,C01695,D00215,66.81,Bellary
BH003970,C01099,D01423,18.96,Aligarh
BH003971,C00158,D00268,21.68,Bettiah
BH003972,C01290,D01416,33.72,Nashik
BH003973,C00850,D00950,81.08,Arrah
BH003974,C01578,D00622,79.33,Malegaon
BH003975,C01448,D01397,70.34,Kalyan-Dombivli
BH003976,C00564,D00356,71.54,Phagwara
BH003977,C00701,D00852,60.9,Narasaraopet
BH003978,C01775,D00125,48.1,Rewa
BH003979,C00181,D01443,94.38,Thiruvananthapuram
BH003980,C01601,D00949,77.76,Madanapalle
BH003981,C00414,D01107,49.67,Ichalkaranji
BH003982,C01979,D00746,30.7,Kadapa
BH003983,C01677,D00621,86.05,Noida
BH003984,C01433,D00771,37.78,Jalandhar
BH003985,C01163,D01266,95.52,Jodhpur
BH003986,C00245,D01292,82.44,Dindigul
BH003987,C00721,D00898,66.83,Sirsa
BH003988,C01884,D00460,8.23,Amravati
BH003989,C01974,D01257,65.87,Jalna
BH003990,C00528,D00885,55.89,Rajpur Sonarpur
BH003991,C00865,D00105,55.11,Dehradun
BH003992,C01937,D00821,39.7,Howrah
BH003993,C01597,D00017,36.83,Ghaziabad
BH003994,C01966,D01228,67.77,Alappuzha
BH003995,C00694,D00287,24.48,Loni
BH003996,C01094,D00572,48.24,Raiganj
BH003997,C00760,D00859,55.04,Guntur
BH003998,C01537,D00488,43.59,Jodhpur
BH003999,C00998,D00581,25.21,Surendranagar Dudhrej
BH004000,C01328,D00292,95.87,Orai
BH004001,C00764,D00893,63.78,Ramagundam
BH004002,C01242,D00638,92.15,Siliguri
BH004003,C01962,D00863,97.9,Bongaigaon
BH004004,C01485,D00800,87.33,Rourkela
BH004005,C01822,D00949,93.84,Gopalpur
BH004006,C00034,D00245,41.71,Parbhani
BH004007,C00350,D00471,3.14,Bellary
BH004008,C00842,D00561,2.62,Sri Ganganagar
BH004009,C00941,D00084,35.73,Gaya
BH004010,C01532,D00672,76.7,Kakinada
BH004011,C01556,D00573,99.37,Madhyamgram
BH004012,C00844,D00891,30.8,Mahbubnagar
BH004013,C00409,D01322,9.76,Motihari
BH004014,C01852,D01032,70.71,Raiganj
BH004015,C00284,D00953,30.82,Kochi
BH004016,C00670,D00271,62.49,Bellary
BH004017,C01066,D00480,69.38,Junagadh
BH004018,C01596,D00773,57.81,Srikakulam
BH004019,C01752,D01311,69.7,Tiruvottiyur
BH004020,C01751,D01017,11.2,Buxar
BH004021,C01362,D00908,70.73,Bilaspur
BH004022,C01691,D00840,77.38,Etawah
BH004023,C01059,D00470,94.89,Satara
BH004024,C01897,D00314,78.73,Eluru
BH004025,C00629,D00050,19.34,Jaunpur
BH004026,C01068,D00405,67.87,Motihari
BH004027,C00268,D00746,70.56,Dindigul
BH004028,C01739,D01473,27.35,Bhubaneswar
BH004029,C01074,D00751,77.75,Bidhannagar
BH004030,C01578,D00206,92.01,Surendranagar Dudhrej
BH004031,C00310,D01117,50.63,Khandwa
BH004032,C01037,D00157,99.92,Vellore
BH004033,C00373,D00291,23.42,Bhiwandi
BH004034,C01434,D01350,93.56,Bareilly
BH004035,C01751,D00831,49.15,Kulti
BH004036,C00217,D01203,43.82,Bhatpara
BH004037,C01193,D01477,75.89,Meerut
BH004038,C00449,D01435,48.21,Raichur
BH004039,C01683,D01407,3.32,Kakinada
BH004040,C00204,D00577,7.13,Vijayawada
BH004041,C01500,D00399,44.4,Mira-Bhayandar
BH004042,C01051,D00192,16.08,Raebareli
BH004043,C01926,D00537,88.4,Dhule
BH004044,C00188,D01451,63.17,Anantapur
BH004045,C00244,D00027,11.56,Yamunanagar
BH004046,C00636,D00184,70.46,North Dumdum
BH004047,C01646,D00332,87.44,Jalgaon
BH004048,C01144,D00891,79.04,Muzaffarpur
BH004049,C00447,D01024,71.56,Bahraich
BH004050,C01663,D01444,24.53,Mahbubnagar
BH004051,C01094,D00647,10.88,Vasai-Virar
BH004052,C00171,D00264,94.23,Thanjavur
BH004053,C00788,D00080,65.85,Jabalpur
BH004054,C01243,D01078,50.73,Tiruppur
BH004055,C01584,D01474,98.52,Aurangabad
BH004056,C00614,D00788,70.44,Thrissur
BH004057,C01055,D00343,61.82,Nizamabad
BH004058,C01509,D01423,77.28,Hubli–Dharwad
BH004059,C00110,D01087,79.04,Miryalaguda
BH004060,C00476,D01407,72.37,Ambarnath
BH004061,C00374,D00247,89.86,Saharsa
BH004062,C00591,D01474,44.89,Guwahati
BH004063,C01219,D00494,55.66,Bellary
BH004064,C01086,D01433,79.28,Bangalore
BH004065,C00358,D01007,4.09,Ramgarh
BH004066,C00351,D01047,51.95,Panihati
BH004067,C01065,D00353,16.18,Salem
BH004068,C00750,D00558,77.41,Amaravati
BH004069,C00508,D00302,84.17,South Dumdum
BH004070,C00607,D00220,13.15,Rajahmundry
BH004071,C00567,D01298,77.54,Lucknow
BH004072,C01558,D00692,87.83,Katihar
BH004073,C01674,D01317,24.66,Nadiad
BH004074,C00260,D00511,48.1,Suryapet
BH004075,C01095,D01242,67.97,Katni
BH004076,C01323,D01234,21.68,Davanagere
BH004077,C00343,D00794,9.19,Kolkata
BH004078,C00661,D01482,51.85,Nagpur
BH004079,C00308,D00846,97.02,Munger
BH004080,C01984,D00060,80.42,Korba
BH004081,C00862,D01120,53.39,Madanapalle
BH004082,C00016,D01394,23.08,Vadodara
BH004083,C01990,D00223,10.19,Mumbai
BH004084,C01092,D00920,36.91,Alappuzha
BH004085,C01328,D00292,12.23,Kottayam
BH004086,C00591,D01474,22.15,Jaipur
BH004087,C00149,D01052,97.66,Coimbatore
BH004088,C00439,D00927,70.87,Bhubaneswar
BH004089,C01887,D01314,44.57,Machilipatnam
BH004090,C01612,D01047,95.11,Visakhapatnam
BH004091,C01745,D00535,12.26,Suryapet
BH004092,C00057,D00229,88.16,Panchkula
BH004093,C01432,D00748,85.8,Berhampore
BH004094,C00844,D00891,13.08,Ajmer
BH004095,C01611,D01267,61.15,Giridih
BH004096,C01758,D00218,47.24,Fatehpur
BH004097,C01249,D00350,73.91,Madhyamgram
BH004098,C01418,D01007,66.0,Rajpur Sonarpur
BH004099,C00990,D00386,58.22,Guntakal
BH004100,C00574,D00137,18.5,Bilaspur
BH004101,C01408,D01095,7.23,Madurai
BH004102,C01702,D01172,57.47,Phusro
BH004103,C00957,D00011,78.51,Sambhal
BH004104,C01465,D00482,26.38,Durg
BH004105,C01098,D01191,92.32,Chapra
BH004106,C00491,D00755,90.95,Guntur
BH004107,C00605,D01249,64.07,Rewa
BH004108,C00456,D00189,86.99,Moradabad
BH004109,C00916,D01130,26.29,Pimpri-Chinchwad
BH004110,C00294,D00756,3.91,Gulbarga
BH004111,C01800,D00039,93.02,Bardhaman
BH004112,C00921,D00113,20.87,Sirsa
BH004113,C01086,D01433,5.61,Rajpur Sonarpur
BH004114,C00251,D00130,77.25,Bidhannagar
BH004115,C01925,D00619,53.28,Dibrugarh
BH004116,C01456,D00514,15.9,Howrah
BH004117,C01674,D01317,68.33,Agra
BH004118,C01487,D01166,71.7,New Delhi
BH004119,C00678,D00002,29.7,Gulbarga
BH004120,C01621,D00445,66.57,Kumbakonam
BH004121,C00621,D00764,39.18,Kulti
BH004122,C01362,D01193,77.15,Bhagalpur
BH004123,C00697,D00900,4.86,Kadapa
BH004124,C01361,D00363,36.76,New Delhi
BH004125,C01460,D00173,97.37,Burhanpur
BH004126,C00080,D00088,81.53,Thrissur
BH004127,C00981,D00847,51.21,Malda
BH004128,C01749,D00256,68.91,Anantapuram
BH004129,C00990,D00386,72.23,Bardhaman
BH004130,C01410,D01052,44.33,Mathura
BH004131,C00346,D01381,91.97,Dindigul
BH004132,C01428,D00929,3.89,Karimnagar
BH004133,C00048,D00411,98.29,Mira-Bhayandar
BH004134,C00646,D00103,56.81,Kozhikode
BH004135,C00116,D00416,95.77,Arrah
BH004136,C00676,D00332,82.69,Bihar Sharif
BH004137,C00130,D00912,35.83,Gulbarga
BH004138,C00392,D01332,57.72,Madhyamgram
BH004139,C00716,D00050,79.86,Maheshtala
BH004140,C00197,D00384,73.3,Kottayam
BH004141,C00431,D01424,26.4,Gorakhpur
BH004142,C00994,D00325,52.02,Durg
BH004143,C01724,D01017,10.25,Vellore
BH004144,C00947,D00088,53.05,Khandwa
BH004145,C01460,D00173,60.21,Tinsukia
BH004146,C01916,D00477,62.14,Jammu
BH004147,C00675,D01462,55.99,Ajmer
BH004148,C00178,D01194,93.37,Kolkata
BH004149,C00907,D00928,87.5,Shahjahanpur
BH004150,C01842,D00325,12.13,Sasaram
BH004151,C01056,D00014,21.89,Miryalaguda
BH004152,C01806,D00104,8.59,Sonipat
BH004153,C01569,D00471,21.17,Bhimavaram
BH004154,C00953,D01436,45.62,Jammu
BH004155,C00356,D01475,71.78,Patiala
BH004156,C01582,D01414,37.67,Coimbatore
BH004157,C00694,D01210,1.02,Dhanbad
BH004158,C00503,D01142,59.26,Nangloi Jat
BH004159,C01397,D00447,4.76,Vijayanagaram
BH004160,C00424,D00809,23.89,Thane
BH004161,C00282,D00060,21.35,Bareilly
BH004162,C01194,D00697,90.53,Mirzapur
BH004163,C01191,D00087,43.85,Cuttack
BH004164,C00342,D00231,5.1,Indore
BH004165,C00975,D01498,50.25,Bijapur
BH004166,C01207,D00077,41.38,Bathinda
BH004167,C00427,D00463,20.93,Kollam
BH004168,C00566,D00422,52.56,Kochi
BH004169,C01541,D00224,91.72,Serampore
BH004170,C01050,D01253,96.37,Davanagere
BH004171,C01922,D00821,57.36,Aligarh
BH004172,C00031,D00816,61.28,Amritsar
BH004173,C00837,D01457,69.33,Avadi
BH004174,C00690,D00049,6.22,Ambarnath
BH004175,C01221,D00406,82.33,Bihar Sharif
BH004176,C00614,D00779,32.11,Ozhukarai
BH004177,C00969,D01210,25.23,Madhyamgram
BH004178,C01826,D00305,81.01,Srinagar
BH004179,C01564,D00170,43.88,Panipat
BH004180,C01931,D00561,99.15,Pondicherry
BH004181,C01467,D00402,90.87,Aligarh
BH004182,C00236,D01483,53.39,Gaya
BH004183,C01416,D00397,65.16,Sambalpur
BH004184,C01880,D00231,76.86,Chittoor
BH004185,C01542,D00725,65.94,Jalna
BH004186,C01848,D01220,15.33,Parbhani
BH004187,C01081,D01402,81.41,Adoni
BH004188,C01556,D00573,97.03,Raebareli
BH004189,C00093,D00629,95.62,Warangal
BH004190,C01397,D00447,52.77,Dhule
BH004191,C00784,D01391,81.15,Raurkela Industrial Township
BH004192,C00062,D00213,10.98,Alwar
BH004193,C00005,D01015,19.49,Dehri
BH004194,C01347,D00084,48.97,Mau
BH004195,C01266,D00740,68.99,Jabalpur
BH004196,C01950,D00671,49.54,Hazaribagh
BH004197,C01488,D01379,7.37,Saharsa
BH004198,C01958,D00233,37.64,Kumbakonam
BH004199,C01109,D01104,13.96,Guna
BH004200,C00808,D00076,68.54,Ahmednagar
BH004201,C01166,D00125,48.31,Bhind
BH004202,C00057,D00651,54.0,Ulhasnagar
BH004203,C00536,D00590,40.61,Jamalpur
BH004204,C00904,D01142,5.21,Bareilly
BH004205,C00921,D00113,87.5,Chandrapur
BH004206,C00253,D00429,46.49,Tiruvottiyur
BH004207,C00339,D00060,94.55,Khammam
BH004208,C00327,D00471,87.21,Baranagar
BH004209,C00376,D00030,25.69,Hosur
BH004210,C01233,D01126,94.01,Bokaro
BH004211,C01437,D01381,4.16,Chinsurah
BH004212,C00405,D01384,15.76,Madurai
BH004213,C00285,D01282,36.82,Amaravati
BH004214,C01019,D01139,33.65,Adoni
BH004215,C00361,D01263,53.84,Durgapur
BH004216,C01248,D00835,22.82,Hapur
BH004217,C00945,D01205,52.52,Tadipatri
BH004218,C00195,D01111,53.32,Bhilwara
BH004219,C00519,D00795,3.78,Jammu
BH004220,C01808,D00517,35.65,Jehanabad
BH004221,C01856,D00330,38.63,Nanded
BH004222,C01317,D00856,22.1,Raiganj
BH004223,C01356,D00769,71.52,Loni
BH004224,C01605,D00984,61.56,Tadepalligudem
BH004225,C01310,D00222,19.79,Belgaum
BH004226,C00934,D00375,31.57,Ballia
BH004227,C01758,D00218,59.62,Pondicherry
BH004228,C00310,D00128,62.5,Ambala
BH004229,C00249,D00765,48.81,Bhavnagar
BH004230,C00870,D01344,60.95,Vasai-Virar
BH004231,C00920,D00601,35.61,Nagaon
BH004232,C00028,D01001,94.28,Silchar
BH004233,C00882,D00249,61.96,Meerut
BH004234,C01270,D00657,33.44,Jalna
BH004235,C01576,D01298,68.42,Avadi
BH004236,C00759,D01111,59.37,Bidhannagar
BH004237,C01332,D01116,39.05,Hazaribagh
BH004238,C01773,D01475,19.41,Srinagar
BH004239,C00118,D00744,15.99,Bhilwara
BH004240,C01198,D00574,64.39,Ambarnath
BH004241,C00411,D00088,15.07,Katni
BH004242,C01032,D00502,72.47,Dhule
BH004243,C01801,D00545,31.46,Jhansi
BH004244,C01557,D00284,63.52,Khandwa
BH004245,C01589,D00448,86.88,Rourkela
BH004246,C01531,D00930,7.22,Raurkela Industrial Township
BH004247,C00703,D01311,66.37,Udaipur
BH004248,C00416,D01420,54.67,Raebareli
BH004249,C01669,D00168,72.95,Srinagar
BH004250,C01195,D00383,66.43,Sonipat
BH004251,C00688,D00753,32.68,Vadodara
BH004252,C00043,D00085,1.9,Kadapa
BH004253,C00466,D01037,49.36,Guwahati
BH004254,C00225,D00306,38.62,Phagwara
BH004255,C00498,D00282,12.19,Nangloi Jat
BH004256,C00023,D00022,99.42,Ambarnath
BH004257,C01530,D00181,13.79,Bijapur
BH004258,C00669,D00961,34.51,Moradabad
BH004259,C01345,D01204,35.14,Chandigarh
BH004260,C01704,D01099,92.31,Haridwar
BH004261,C01021,D00041,15.73,Howrah
BH004262,C01264,D00396,28.81,Thrissur
BH004263,C01636,D00949,18.29,Khandwa
BH004264,C00521,D00300,78.74,Haldia
BH004265,C01468,D00383,88.45,Gandhinagar
BH004266,C01678,D00979,88.44,Jabalpur
BH004267,C00594,D01267,68.89,Ozhukarai
BH004268,C00282,D00060,58.43,Delhi
BH004269,C00925,D01088,74.73,Medininagar
BH004270,C00859,D00814,5.89,Salem
BH004271,C00044,D00388,61.92,Nagaon
BH004272,C01477,D00402,48.86,Bally
BH004273,C00136,D00917,24.84,Sultan Pur Majra
BH004274,C00536,D01068,64.74,Raurkela Industrial Township
BH004275,C00750,D00558,39.3,Bhalswa Jahangir Pur
BH004276,C00298,D00071,8.25,Bellary
BH004277,C00791,D00801,17.16,Jalna
BH004278,C01597,D00017,62.74,Kochi
BH004279,C00863,D00034,46.26,Howrah
BH004280,C01787,D01386,63.36,Suryapet
BH004281,C01034,D00966,74.2,Bhagalpur
BH004282,C01219,D00494,79.28,Howrah
BH004283,C00729,D00787,96.16,Hindupur
BH004284,C01926,D00537,99.43,Sirsa
BH004285,C00169,D00922,82.37,Rajahmundry
BH004286,C01920,D00522,51.42,Purnia
BH004287,C01976,D00103,59.18,Jhansi
BH004288,C00827,D01161,53.03,Mangalore
BH004289,C00928,D00054,23.91,Siwan
BH004290,C01042,D00278,17.62,Ghaziabad
BH004291,C01585,D00014,62.62,Bhiwandi
BH004292,C01609,D01170,99.04,Faridabad
BH004293,C01981,D01170,85.72,Amroha
BH004294,C01298,D01279,90.1,Panihati
BH004295,C01813,D01449,37.41,Rajkot
BH004296,C01359,D00150,52.52,Karnal
BH004297,C00344,D00422,89.64,Nadiad
BH004298,C00029,D00376,41.23,Nagercoil
BH004299,C01738,D01227,37.34,Jehanabad
BH004300,C00772,D01251,77.03,Korba
BH004301,C01973,D00769,17.71,Muzaffarpur
BH004302,C01360,D00929,41.88,Thrissur
BH004303,C00150,D01066,36.42,Maheshtala
BH004304,C01390,D01235,47.19,Bathinda
BH004305,C00461,D00071,22.36,Baranagar
BH004306,C01994,D00872,70.16,Haridwar
BH004307,C00308,D00846,26.69,Jalandhar
BH004308,C01381,D00400,11.1,Katihar
BH004309,C00637,D00714,49.41,Solapur
BH004310,C01420,D00475,51.64,Mahbubnagar
BH004311,C01862,D00972,98.28,Cuttack
BH004312,C00701,D00852,8.34,Rajpur Sonarpur
BH004313,C00406,D00738,53.73,Bidhannagar
BH004314,C01783,D00615,17.6,Bellary
BH004315,C01898,D00210,19.97,Pondicherry
BH004316,C01556,D00612,35.56,Nagaon
BH004317,C00257,D00679,86.47,Shivpuri
BH004318,C01274,D01127,72.44,Bhatpara
BH004319,C00067,D01155,68.66,Deoghar
BH004320,C01364,D01495,13.53,Jaunpur
BH004321,C00137,D01008,88.51,Jammu
BH004322,C00087,D01363,23.23,Haldia
BH004323,C00243,D01013,56.41,Nashik
BH004324,C01547,D01240,92.91,Nanded
BH004325,C01118,D00147,76.76,Gorakhpur
BH004326,C01724,D01017,99.75,Hubli–Dharwad
BH004327,C00200,D01232,33.15,Khammam
BH004328,C00537,D00887,0.03,Jalgaon
BH004329,C00159,D00022,97.3,Satna
BH004330,C00342,D00231,77.25,Secunderabad
BH004331,C01208,D01309,57.64,Unnao
BH004332,C00761,D00679,66.03,Indore
BH004333,C01912,D00440,5.96,Rajkot
BH004334,C00462,D01132,46.15,Morbi
BH004335,C01039,D00420,82.11,Patiala
BH004336,C00284,D00303,87.79,Ghaziabad
BH004337,C01018,D00501,97.32,Rajpur Sonarpur
BH004338,C01557,D00284,88.12,Kharagpur
BH004339,C01090,D00323,53.91,Karaikudi
BH004340,C01801,D00545,51.39,Pallavaram
BH004341,C00137,D01008,90.19,Hubli–Dharwad
BH004342,C00763,D00136,19.96,Panipat
BH004343,C01665,D01306,55.37,Guntur
BH004344,C01897,D00024,5.36,Bhavnagar
BH004345,C00149,D00394,11.78,Rewa
BH004346,C01175,D00549,72.94,Delhi
BH004347,C00321,D00282,88.17,Sangli-Miraj & Kupwad
BH004348,C01132,D00724,23.64,Haridwar
BH004349,C01799,D01433,16.42,Khandwa
BH004350,C00279,D01435,57.68,North Dumdum
BH004351,C01525,D00097,74.51,Saharsa
BH004352,C00586,D01124,48.89,Varanasi
BH004353,C00031,D00816,6.87,Sonipat
BH004354,C01700,D00406,24.53,North Dumdum
BH004355,C00371,D00046,28.15,Darbhanga
BH004356,C00270,D00007,17.78,Bathinda
BH004357,C00445,D01301,89.2,Karimnagar
BH004358,C01174,D01083,39.5,Farrukhabad
BH004359,C00389,D00548,91.81,Nanded
BH004360,C00735,D01121,50.95,North Dumdum
BH004361,C00215,D01024,6.48,Kota
BH004362,C00837,D01457,35.42,Ramagundam
BH004363,C00736,D00002,38.19,Kavali
BH004364,C01434,D00173,82.26,Serampore
BH004365,C01459,D01049,93.44,Pallavaram
BH004366,C00576,D00932,34.7,Proddatur
BH004367,C01082,D00174,30.59,Nagercoil
BH004368,C00948,D01110,36.18,Bangalore
BH004369,C01788,D01441,10.54,Farrukhabad
BH004370,C00293,D00669,43.88,Miryalaguda
BH004371,C01231,D01201,54.6,Bhubaneswar
BH004372,C00963,D00706,44.12,Kakinada
BH004373,C00369,D00867,14.69,Tirupati
BH004374,C01975,D01019,90.28,Durgapur
BH004375,C01225,D00172,4.55,Noida
BH004376,C01111,D00192,1.43,Darbhanga
BH004377,C00366,D01493,42.17,Tiruvottiyur
BH004378,C00782,D00067,46.15,Mirzapur
BH004379,C01411,D00383,49.55,Davanagere
BH004380,C01440,D00687,43.4,Panipat
BH004381,C01029,D00824,47.91,Surendranagar Dudhrej
BH004382,C00155,D00692,77.5,Bilaspur
BH004383,C01475,D01036,28.19,Narasaraopet
BH004384,C00261,D00963,66.32,Durgapur
BH004385,C00831,D00087,79.74,Howrah
BH004386,C00612,D00837,51.95,Bikaner
BH004387,C00878,D00741,38.45,Sultan Pur Majra
BH004388,C00571,D00700,79.04,Kanpur
BH004389,C01704,D01099,84.71,Dindigul
BH004390,C00205,D00133,5.17,Meerut
BH004391,C01485,D00800,61.56,Sri Ganganagar
BH004392,C01493,D00944,65.36,Kottayam
BH004393,C01116,D00184,46.83,Tirunelveli
BH004394,C00417,D00168,78.75,Visakhapatnam
BH004395,C01504,D00383,10.31,Mumbai
BH004396,C01705,D01353,93.4,Gulbarga
BH004397,C00450,D01104,3.15,Bhusawal
BH004398,C01397,D00447,81.66,Motihari
BH004399,C01322,D00668,84.34,Siliguri
BH004400,C00655,D00344,70.85,Dibrugarh
BH004401,C01889,D01239,43.5,Bahraich
BH004402,C01976,D00670,36.93,Howrah
BH004403,C00963,D00706,34.46,Chandrapur
BH004404,C01115,D00452,51.35,Bidhannagar
BH004405,C01160,D00109,78.59,Mirzapur
BH004406,C00575,D00522,38.3,Bharatpur
BH004407,C01247,D00055,25.74,Singrauli
BH004408,C00551,D00550,28.25,Kumbakonam
BH004409,C01927,D01263,22.73,Jabalpur
BH004410,C01626,D00207,50.57,Nagaon
BH004411,C00702,D00503,13.4,Karimnagar
BH004412,C01982,D00654,49.05,Bhilwara
BH004413,C00010,D00493,53.86,Unnao
BH004414,C00832,D00492,89.1,Tezpur
BH004415,C00793,D01261,53.51,Hapur
BH004416,C00312,D00318,28.39,Panipat
BH004417,C01124,D00063,61.8,Dharmavaram
BH004418,C00091,D00745,54.07,Jalgaon
BH004419,C01619,D00441,82.18,Visakhapatnam
BH004420,C00772,D01251,86.48,Dhule
BH004421,C00824,D01349,58.72,Siwan
BH004422,C00214,D00984,95.48,Varanasi
BH004423,C01436,D01289,73.36,Karawal Nagar
BH004424,C01689,D00323,38.51,Vasai-Virar
BH004425,C00586,D01124,99.36,Patna
BH004426,C00515,D00500,70.52,Bulandshahr
BH004427,C00006,D01170,49.54,Ichalkaranji
BH004428,C01363,D00295,79.16,Bettiah
BH004429,C00743,D00529,77.36,Mirzapur
BH004430,C00313,D00919,52.53,Bhiwani
BH004431,C01484,D00062,67.48,Karnal
BH004432,C00549,D00702,85.82,Etawah
BH004433,C00123,D00312,40.01,Orai
BH004434,C01811,D01114,30.0,Amravati
BH004435,C00802,D00927,24.15,Khora 
BH004436,C01330,D01125,9.39,Berhampore
BH004437,C01731,D00532,15.48,Ongole
BH004438,C00630,D00500,92.77,Danapur
BH004439,C01866,D01220,5.16,Kulti
BH004440,C00219,D00723,49.78,Patiala
BH004441,C00358,D01007,86.52,Pondicherry
BH004442,C00435,D00064,95.96,Dhanbad
BH004443,C00070,D01405,26.99,Giridih
BH004444,C01131,D01239,65.0,Raiganj
BH004445,C00900,D00435,62.82,Bangalore
BH004446,C00568,D00768,35.15,Kollam
BH004447,C01098,D01191,94.65,Dharmavaram
BH004448,C01319,D00443,31.48,Pondicherry
BH004449,C01978,D00637,28.45,Hubli–Dharwad
BH004450,C00386,D00359,99.94,Surat
BH004451,C00616,D01379,44.0,Srinagar
BH004452,C01002,D01320,47.13,Haridwar
BH004453,C00105,D01394,72.01,Tadepalligudem
BH004454,C00837,D01457,11.92,Jamalpur
BH004455,C00832,D00492,81.44,Baranagar
BH004456,C00938,D00164,14.0,Kirari Suleman Nagar
BH004457,C01443,D00150,53.83,Bareilly
BH004458,C00833,D01237,29.29,Agra
BH004459,C01874,D01302,57.83,Siliguri
BH004460,C00864,D01311,47.71,Amravati
BH004461,C01352,D00793,79.58,Jalandhar
BH004462,C01484,D01359,42.31,Singrauli
BH004463,C00736,D00432,73.22,Malda
BH004464,C01693,D00238,98.97,Tiruvottiyur
