transaction_id,customer_id,device_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0008062,C00629,D00962,B002317,44.58,2026-03-15 10:44:16,0
T0008063,C00784,D01391,B001510,445.38,2026-01-14 00:14:44,0
T0008064,C01272,D00521,B001382,27.91,2025-07-17 14:38:54,0
T0008065,C00926,D00154,B002068,505.69,2025-07-20 18:50:41,0
T0008066,C01813,D01449,B000062,2.25,2026-04-24 14:24:15,0
T0008067,C01667,D00036,B001977,98.41,2026-04-14 20:38:50,0
T0008068,C01676,D00050,B000292,60.83,2026-02-15 13:22:38,1
T0008069,C00101,D00885,B000101,89.44,2025-09-04 06:19:31,0
T0008070,C01332,D00735,B002164,126.83,2026-03-15 06:02:06,0
T0008071,C01966,D00115,B001354,85.8,2025-11-29 15:15:34,0
T0008072,C01682,D00963,B000571,80.38,2026-06-03 20:45:54,0
T0008073,C00316,D01321,B000603,197.92,2026-02-14 11:24:21,0
T0008074,C01617,D00248,B002267,173.7,2025-10-21 18:03:01,0
T0008075,C00460,D01237,B001674,268.71,2025-12-30 13:31:01,0
T0008076,C00494,D01438,B001924,43.14,2025-07-01 06:08:42,0
T0008077,C00499,D00332,B001799,141.06,2025-07-01 06:20:04,0
T0008078,C00959,D01009,B002186,131.99,2025-12-05 14:37:31,0
T0008079,C00504,D00137,B002367,69.24,2025-07-20 16:07:32,0
T0008080,C00374,D00420,B001570,99.85,2026-06-03 20:22:05,0
T0008081,C01553,D00877,B001248,56.48,2025-07-05 08:55:23,0
T0008082,C00533,D01260,B001883,22.95,2025-11-27 17:35:50,0
T0008083,C00049,D00802,B000096,36.08,2025-06-17 13:35:13,0
T0008084,C00133,D00977,B002282,16.73,2026-01-12 10:06:48,0
T0008085,C01658,D00092,B002880,172.36,2025-12-07 11:25:56,0
T0008086,C00104,D01367,B002106,162.14,2025-07-01 16:59:51,1
T0008087,C00427,D00463,B002121,451.19,2026-05-18 20:45:34,0
T0008088,C01889,D00864,B000491,196.22,2025-11-24 20:36:45,0
T0008089,C01840,D01108,B002252,8.02,2026-04-03 04:20:43,0
T0008090,C00155,D00083,B001021,323.44,2025-10-27 05:13:04,0
T0008091,C00044,D00431,B000006,297.81,2026-01-15 08:35:03,0
T0008092,C01543,D00936,B001392,87.86,2025-12-05 20:44:37,1
T0008093,C00579,D00876,B000700,132.23,2026-05-19 02:52:42,0
T0008094,C01692,D00236,B002288,559.95,2025-11-11 03:57:03,0
T0008095,C01976,D00103,B002131,113.99,2025-10-03 07:52:43,0
T0008096,C01949,D00640,B000457,353.59,2025-09-10 13:12:16,0
T0008097,C00839,D00989,B002425,13.0,2026-02-04 22:55:42,0
T0008098,C01401,D00098,B001119,31.8,2025-07-22 03:28:32,0
T0008099,C01065,D00353,B000470,87.18,2026-05-02 11:52:13,0
T0008100,C01341,D00690,B000544,131.83,2025-06-19 17:14:41,0
T0008101,C00213,D01490,B001312,254.11,2025-12-11 03:28:02,0
T0008102,C01362,D01193,B002118,666.74,2025-10-31 15:58:40,0
T0008103,C01899,D00328,B002988,73.86,2025-12-05 16:50:43,0
T0008104,C00549,D00702,B000527,7.29,2026-05-31 04:41:36,0
T0008105,C01797,D00305,B000343,242.3,2025-09-24 02:02:26,0
T0008106,C00480,D00362,B000301,139.1,2025-12-11 00:39:18,0
T0008107,C00243,D00444,B001139,33.2,2025-09-03 12:04:22,0
T0008108,C00841,D01349,B000436,102.43,2025-11-26 03:10:02,0
T0008109,C00350,D00517,B000241,203.4,2025-12-15 04:03:23,0
T0008110,C00206,D00129,B002474,220.72,2025-06-15 23:20:17,0
T0008111,C01925,D01015,B002762,103.86,2025-12-29 11:24:27,0
T0008112,C01404,D00565,B002257,54.62,2026-05-02 23:40:07,0
T0008113,C00167,D00536,B000218,545.97,2025-09-19 13:39:24,0
T0008114,C00787,D00635,B001519,163.31,2025-09-03 19:08:00,0
T0008115,C00692,D00442,B002090,78.7,2026-01-09 13:08:47,0
T0008116,C00200,D00845,B002204,49.37,2026-01-01 21:01:56,0
T0008117,C00288,D00566,B000934,197.01,2025-12-04 17:03:32,0
T0008118,C00818,D00070,B001619,41.6,2025-08-12 11:11:23,1
T0008119,C00928,D00054,B002389,28.26,2025-12-25 03:13:46,0
T0008120,C01083,D00434,B002100,113.2,2026-02-14 12:57:27,0
T0008121,C01619,D00441,B002234,51.37,2025-09-15 08:00:06,1
T0008122,C01261,D00095,B002179,148.69,2025-11-09 18:12:36,0
T0008123,C01022,D01135,B001426,18.82,2026-01-31 02:31:56,0
T0008124,C00026,D01306,B002936,159.61,2025-06-30 21:36:12,0
T0008125,C00477,D00158,B002273,49.96,2026-05-18 05:51:39,1
T0008126,C01060,D00875,B000883,0.04,2025-10-03 13:30:49,0
T0008127,C00162,D01424,B000708,20.36,2025-08-31 21:36:42,0
T0008128,C01815,D00511,B001233,406.84,2026-05-15 18:56:55,0
T0008129,C00043,D00085,B001267,303.01,2026-01-09 02:33:32,0
T0008130,C00952,D00380,B001343,39.91,2025-07-13 18:29:56,0
T0008131,C00453,D00779,B000065,226.01,2025-12-06 19:16:53,0
T0008132,C01905,D00467,B001720,140.69,2025-12-02 19:36:52,0
T0008133,C01496,D01308,B001474,530.58,2026-05-27 04:51:48,1
T0008134,C00530,D00057,B000366,70.17,2026-05-15 15:24:38,0
T0008135,C00406,D00738,B001816,171.6,2026-05-20 09:34:35,0
T0008136,C01760,D00006,B002512,9.85,2026-02-25 04:49:43,0
T0008137,C01905,D00467,B002963,75.69,2026-05-01 14:32:11,0
T0008138,C01503,D01402,B001274,497.88,2026-04-13 07:59:07,0
T0008139,C01103,D01331,B000127,116.15,2025-12-21 04:13:38,0
T0008140,C01070,D01356,B001268,50.93,2025-06-15 08:38:54,0
T0008141,C01882,D01316,B002190,19.22,2026-01-22 02:12:45,0
T0008142,C00806,D00493,B001151,182.37,2025-07-19 07:01:11,0
T0008143,C00525,D01284,B001802,155.28,2025-12-11 18:03:22,0
T0008144,C01893,D00880,B001890,70.25,2025-08-15 06:40:52,0
T0008145,C01620,D00908,B001680,452.21,2025-06-29 23:29:20,0
T0008146,C01332,D01116,B002897,3.37,2025-10-02 07:15:02,0
T0008147,C00153,D01435,B000553,54.3,2025-08-12 14:37:42,0
T0008148,C01197,D00631,B001955,380.88,2026-02-20 22:17:04,0
T0008149,C00323,D01373,B000056,58.06,2026-04-23 01:18:43,1
T0008150,C00899,D00886,B001599,43.6,2025-09-26 16:34:46,0
T0008151,C01688,D00237,B001794,114.61,2025-06-27 12:35:54,0
T0008152,C01429,D00126,B002360,260.42,2025-08-16 13:50:24,0
T0008153,C00709,D00982,B002977,16.33,2025-10-20 07:25:21,0
T0008154,C01538,D00917,B001249,429.76,2025-09-29 15:05:15,0
T0008155,C01596,D00773,B000362,237.77,2025-12-14 21:59:46,0
T0008156,C01647,D00679,B001302,30.0,2025-07-29 13:06:18,0
T0008157,C00710,D00722,B002839,186.72,2025-09-25 06:07:43,0
T0008158,C01394,D00272,B001597,72.91,2026-04-16 12:54:04,0
T0008159,C00195,D01111,B000460,77.2,2025-06-20 23:19:28,0
T0008160,C01684,D01024,B002025,229.38,2025-09-13 04:48:41,1
T0008161,C01070,D00126,B002565,493.66,2025-06-30 08:27:52,0
T0008162,C01161,D00493,B002334,20.31,2026-02-07 16:26:54,0
T0008163,C01293,D00586,B001677,81.87,2025-08-10 03:23:11,0
T0008164,C01478,D01318,B001886,98.36,2025-12-22 09:07:50,0
T0008165,C00716,D00050,B000974,70.82,2025-12-14 21:27:00,0
T0008166,C01786,D00715,B002103,67.69,2025-12-02 19:23:18,0
T0008167,C01097,D00770,B001712,8.05,2026-03-16 03:08:46,1
T0008168,C00883,D00491,B001036,173.53,2026-02-25 02:46:05,0
T0008169,C01954,D01480,B002470,85.96,2026-01-22 18:49:36,0
T0008170,C01723,D01423,B000889,32.5,2026-06-02 06:44:55,0
T0008171,C01778,D00209,B000014,253.95,2025-12-06 11:26:04,1
T0008172,C00493,D00572,B002229,243.35,2026-01-23 02:53:49,0
T0008173,C00445,D01301,B001150,99.94,2026-03-20 19:18:15,1
T0008174,C00507,D00476,B001722,53.17,2026-03-08 07:36:09,0
T0008175,C00634,D01006,B001246,152.46,2025-08-22 15:44:46,1
T0008176,C00695,D00812,B000002,50.98,2026-02-03 02:18:02,0
T0008177,C00721,D00898,B000153,40.38,2026-03-09 11:02:53,0
T0008178,C01673,D00047,B002199,196.69,2026-03-01 23:49:40,0
T0008179,C00293,D00669,B002309,6.17,2025-08-29 23:36:36,1
T0008180,C00801,D01362,B000279,14.93,2025-08-23 04:12:24,0
T0008181,C01563,D01259,B002115,1.02,2025-07-31 14:25:07,0
T0008182,C01574,D00664,B002174,24.9,2026-02-22 04:31:44,0
T0008183,C00385,D00954,B002404,10.72,2025-12-23 11:31:27,0
T0008184,C00850,D00950,B000795,820.99,2025-10-16 07:45:47,0
T0008185,C00912,D00275,B001866,51.12,2026-02-14 10:36:35,0
T0008186,C00938,D01460,B001684,24.25,2026-03-20 01:07:57,0
T0008187,C01395,D01175,B000737,41.36,2025-10-02 18:29:49,0
T0008188,C01276,D00223,B001115,412.63,2025-12-24 14:30:37,0
T0008189,C01296,D00826,B002230,110.15,2025-06-08 21:42:16,0
T0008190,C01376,D00788,B002827,68.08,2025-12-14 09:26:16,0
T0008191,C00672,D01176,B001935,310.0,2026-03-25 12:35:41,1
T0008192,C00079,D00615,B001936,75.38,2025-06-18 01:46:01,0
T0008193,C00693,D01308,B000668,61.2,2025-07-25 07:43:48,0
T0008194,C01726,D00291,B002955,34.84,2025-06-16 17:59:37,0
T0008195,C01092,D00920,B002424,71.17,2025-08-05 08:36:21,0
T0008196,C01770,D00200,B002352,57.12,2025-11-20 08:06:29,0
T0008197,C01182,D00325,B000255,169.66,2025-11-10 17:40:47,0
T0008198,C00571,D00522,B000379,51.29,2025-07-30 10:09:04,1
T0008199,C00494,D01438,B002689,129.13,2026-05-31 04:01:49,0
T0008200,C01759,D00515,B000715,10.22,2026-01-10 12:48:19,0
T0008201,C01566,D00013,B001273,31.85,2025-10-07 07:35:10,1
T0008202,C00800,D00806,B002183,78.49,2026-04-17 15:07:59,0
T0008203,C01491,D00702,B001803,414.57,2025-06-30 08:27:10,0
T0008204,C00379,D01142,B000666,71.04,2026-04-29 04:20:51,0
T0008205,C00466,D01037,B000553,163.63,2026-04-30 11:12:24,0
T0008206,C00496,D00539,B001216,44.17,2026-06-02 12:54:36,0
T0008207,C01343,D00547,B001020,20.38,2026-01-10 01:45:06,0
T0008208,C00366,D00782,B000173,9.05,2026-01-27 05:34:07,0
T0008209,C01217,D01078,B002463,54.67,2025-08-29 06:42:17,0
T0008210,C00858,D00921,B002941,25.74,2026-01-16 01:39:33,0
T0008211,C00118,D00744,B000013,28.68,2025-10-01 17:22:11,0
T0008212,C00156,D00939,B001718,214.54,2025-09-17 20:34:02,1
T0008213,C00040,D00172,B000163,2.39,2026-04-05 23:06:14,0
T0008214,C01721,D00440,B000668,122.4,2026-02-02 14:11:02,0
T0008215,C01420,D01105,B000233,71.58,2026-01-17 18:43:06,0
T0008216,C01488,D01379,B000106,105.95,2026-01-24 19:51:56,0
T0008217,C01553,D00877,B000099,124.12,2025-09-13 20:12:34,0
T0008218,C01568,D00629,B000302,56.39,2026-02-07 13:26:41,0
T0008219,C01744,D00702,B000170,52.46,2025-08-16 12:33:29,0
T0008220,C00767,D00243,B002036,198.3,2025-12-23 10:09:56,0
T0008221,C00317,D01143,B001151,307.51,2026-05-04 21:52:58,0
T0008222,C01108,D00152,B002300,32.09,2025-12-16 04:28:22,0
T0008223,C01435,D00370,B001883,15.41,2025-06-15 12:29:53,1
T0008224,C01525,D00097,B002904,342.12,2026-04-11 22:06:47,0
T0008225,C01518,D00999,B002725,64.59,2026-02-19 03:48:44,0
T0008226,C00010,D00493,B002998,120.22,2025-11-24 15:54:07,0
T0008227,C01245,D00599,B000577,66.84,2025-11-22 15:24:00,0
T0008228,C00954,D00964,B001723,20.17,2025-07-27 11:12:45,0
T0008229,C01253,D00692,B001590,133.5,2025-11-30 07:08:49,0
T0008230,C00666,D00043,B001136,111.71,2026-03-31 10:01:48,0
T0008231,C01562,D00590,B000640,34.03,2026-01-26 12:13:56,0
T0008232,C01151,D00830,B001808,90.19,2026-01-21 05:44:51,0
T0008233,C01779,D00947,B001412,239.14,2025-06-25 09:10:20,0
T0008234,C01386,D00707,B001616,133.9,2026-04-19 17:37:09,0
T0008235,C00751,D01043,B002383,15.29,2025-09-08 07:29:32,0
T0008236,C00282,D00060,B001087,119.12,2025-09-27 09:54:18,0
T0008237,C01396,D00771,B002527,181.97,2025-11-21 09:54:33,0
T0008238,C01952,D00227,B000444,236.04,2026-03-05 23:56:17,0
T0008239,C01367,D00907,B000852,148.78,2025-12-29 22:54:32,0
T0008240,C00178,D01194,B002173,24.85,2026-03-11 05:12:47,0
T0008241,C00532,D01242,B002293,185.77,2025-08-19 03:44:00,0
T0008242,C01363,D01285,B001823,169.67,2026-05-14 15:37:51,0
T0008243,C01593,D01322,B002700,3.71,2026-03-13 11:59:27,0
T0008244,C01954,D01480,B002146,79.59,2026-01-26 18:16:53,0
T0008245,C01747,D01437,B002329,60.73,2025-11-26 17:53:06,0
T0008246,C01984,D00060,B002734,166.03,2025-09-28 18:24:16,0
T0008247,C01628,D00621,B001795,36.53,2025-11-24 08:12:30,0
T0008248,C01604,D00371,B000716,134.06,2025-07-06 06:56:53,0
T0008249,C00677,D00138,B002723,366.63,2025-11-30 21:02:31,0
T0008250,C00665,D00558,B001213,239.78,2026-02-22 02:31:57,0
T0008251,C00296,D00053,B001073,381.62,2026-04-19 21:00:30,0
T0008252,C00677,D01242,B001658,576.0,2025-09-29 03:49:05,0
T0008253,C01581,D01468,B000352,1.61,2026-03-24 14:53:41,0
T0008254,C00601,D01258,B000957,146.22,2026-03-22 01:10:46,0
T0008255,C00257,D00399,B002629,79.87,2025-08-03 09:17:54,0
T0008256,C01277,D00870,B002998,294.76,2025-09-21 20:19:28,0
T0008257,C01043,D00440,B000443,43.52,2026-02-14 02:27:58,0
T0008258,C00520,D01285,B000218,594.73,2026-04-23 11:08:36,0
T0008259,C00210,D00653,B000312,142.67,2026-03-25 15:56:39,0
T0008260,C01161,D00493,B001897,236.65,2025-09-09 14:56:56,1
T0008261,C01838,D00439,B002835,13.42,2025-06-24 11:00:29,0
T0008262,C00377,D00177,B000548,30.4,2025-07-21 03:27:44,0
T0008263,C00791,D00801,B002820,213.07,2026-04-12 02:56:29,0
T0008264,C01507,D01179,B002299,3.33,2025-06-10 15:06:26,0
T0008265,C01626,D00207,B000470,254.64,2025-06-15 22:06:21,0
T0008266,C00489,D01017,B001526,2.11,2026-05-11 07:15:03,0
T0008267,C01810,D00538,B000339,160.56,2025-12-15 05:28:00,0
T0008268,C00166,D00272,B000324,68.14,2026-05-14 00:10:22,0
T0008269,C01231,D01201,B001741,141.82,2026-03-23 02:33:25,0
T0008270,C00521,D00300,B001291,178.62,2025-08-06 19:44:09,0
T0008271,C00682,D01326,B001991,62.89,2025-11-25 19:22:51,0
T0008272,C01407,D00209,B000740,17.14,2025-10-16 17:57:11,0
T0008273,C01242,D00638,B002714,10.83,2025-11-08 10:31:31,0
T0008274,C00136,D00917,B002600,133.35,2026-03-18 22:20:35,0
T0008275,C00800,D00806,B001020,110.3,2025-07-11 03:50:21,0
T0008276,C01051,D00192,B001598,203.34,2026-04-12 09:47:23,0
T0008277,C01665,D01306,B002366,106.92,2026-02-28 01:52:11,0
T0008278,C00929,D00379,B001372,82.34,2025-12-18 05:29:38,0
T0008279,C00972,D01375,B000777,76.15,2026-04-10 18:29:42,0
T0008280,C01281,D01136,B001225,4.02,2025-08-25 23:31:40,0
T0008281,C01250,D01243,B002310,61.32,2026-02-19 21:41:01,0
T0008282,C01259,D00487,B001555,559.58,2026-03-17 04:12:18,0
T0008283,C01666,D00808,B001915,310.19,2025-09-13 07:27:58,0
T0008284,C01995,D00243,B000603,59.93,2025-06-12 10:38:48,0
T0008285,C00872,D00983,B001359,132.94,2025-10-28 06:05:37,0
T0008286,C01090,D00323,B001097,281.89,2026-04-26 19:39:06,0
T0008287,C00616,D01379,B000994,87.31,2025-07-18 06:17:55,0
T0008288,C01491,D00550,B000573,2.72,2025-09-07 01:49:34,0
T0008289,C00088,D01482,B002400,11.61,2026-05-01 21:08:48,0
T0008290,C01162,D01234,B000378,107.12,2025-11-26 20:32:06,0
T0008291,C00294,D00978,B001741,523.21,2025-10-25 22:01:19,1
T0008292,C01344,D01109,B002644,177.24,2026-02-28 15:48:31,0
T0008293,C00725,D01353,B002088,11.03,2025-09-03 00:32:04,0
T0008294,C00665,D00558,B002929,31.49,2025-06-14 18:54:15,0
T0008295,C00680,D01388,B002002,221.32,2025-11-26 22:59:33,1
T0008296,C01570,D00149,B001852,276.24,2025-07-03 00:03:03,0
T0008297,C00762,D00333,B000190,144.23,2025-11-03 07:18:27,0
T0008298,C00325,D00850,B001949,155.1,2025-10-22 10:51:00,0
T0008299,C01557,D00284,B001176,4.31,2025-11-02 06:33:28,0
T0008300,C00873,D00266,B002179,264.5,2026-02-03 13:20:24,0
T0008301,C00558,D01225,B000114,232.87,2025-06-23 15:55:33,0
T0008302,C00428,D01319,B000951,44.97,2026-03-15 12:42:46,0
T0008303,C01360,D00929,B000995,185.0,2026-01-25 06:14:52,0
T0008304,C00891,D00795,B001457,36.28,2025-09-23 10:00:19,0
T0008305,C01102,D00232,B001971,6.17,2026-04-13 02:40:12,0
T0008306,C00569,D01469,B002510,33.68,2026-01-29 02:02:32,0
T0008307,C00305,D01462,B000382,29.52,2025-08-20 13:46:36,0
T0008308,C01394,D00958,B000612,61.82,2025-12-30 06:34:10,0
T0008309,C00749,D00046,B000690,81.31,2025-11-20 05:23:47,0
T0008310,C00043,D00085,B001095,106.56,2025-09-02 07:20:14,0
T0008311,C01891,D01120,B002716,97.16,2025-09-03 09:55:56,0
T0008312,C01850,D00172,B002539,47.35,2025-11-29 09:43:00,0
T0008313,C01497,D01299,B001230,4.44,2026-01-30 18:25:35,0
T0008314,C01460,D01326,B001921,139.37,2025-12-11 22:08:15,0
T0008315,C01234,D01224,B002185,75.56,2025-09-22 11:08:44,0
T0008316,C00766,D00063,B001993,53.22,2026-05-23 03:17:51,0
T0008317,C01380,D01382,B000645,302.54,2025-12-18 11:59:35,0
T0008318,C00606,D00452,B001759,206.0,2025-12-01 16:56:35,0
T0008319,C01172,D01021,B002165,292.54,2025-11-20 08:47:12,0
T0008320,C01052,D01226,B000052,102.47,2025-12-06 07:20:57,0
T0008321,C00030,D00671,B002273,21.05,2025-10-05 00:46:49,0
T0008322,C01032,D00502,B000780,178.72,2025-06-15 18:18:42,0
T0008323,C01424,D01173,B000768,34.61,2025-12-06 19:15:31,0
T0008324,C00146,D01235,B000755,87.3,2025-06-11 03:56:45,0
T0008325,C00014,D01227,B001798,10.08,2026-04-07 00:15:08,0
T0008326,C01904,D01091,B001781,261.71,2025-09-03 00:21:55,0
T0008327,C01913,D01202,B002022,20.19,2026-01-27 17:30:34,1
T0008328,C01329,D00890,B002371,350.11,2026-04-18 07:15:24,0
T0008329,C00006,D01170,B001658,299.52,2025-08-12 01:32:09,0
T0008330,C01674,D01317,B002712,93.71,2026-04-09 14:09:36,0
T0008331,C00491,D00755,B000774,204.6,2025-08-18 09:05:45,0
T0008332,C01615,D00109,B000317,144.92,2025-11-02 21:20:54,0
T0008333,C01808,D00517,B002812,243.74,2025-07-01 00:42:31,1
T0008334,C00009,D00595,B000574,84.79,2026-03-27 02:09:28,0
T0008335,C00113,D00044,B000684,231.13,2026-02-24 00:42:29,1
T0008336,C01202,D01429,B001472,93.11,2025-09-23 07:57:21,0
T0008337,C01570,D01326,B002165,424.45,2025-10-20 13:29:01,1
T0008338,C00870,D00411,B002913,99.94,2026-03-03 16:25:52,0
T0008339,C01740,D00175,B001172,93.16,2026-01-20 20:35:55,0
T0008340,C01099,D01423,B001908,230.62,2025-11-10 10:12:29,0
T0008341,C01837,D00883,B000409,258.54,2026-02-01 17:40:31,0
T0008342,C01853,D01041,B000181,121.28,2026-04-19 01:10:54,0
T0008343,C00858,D00921,B002115,29.73,2025-10-13 14:34:38,0
T0008344,C01290,D01416,B001760,94.6,2025-12-30 08:39:05,0
T0008345,C00375,D00063,B000807,516.64,2025-09-29 05:02:35,0
T0008346,C00041,D00139,B001427,209.75,2025-11-02 01:30:49,1
T0008347,C01411,D00383,B001394,250.03,2025-09-21 11:35:07,1
T0008348,C01685,D00298,B001897,5.01,2026-03-14 23:02:07,0
T0008349,C01949,D01162,B002847,94.63,2025-10-30 22:48:02,0
T0008350,C00317,D00050,B002708,156.03,2025-09-10 13:19:47,0
T0008351,C00876,D00874,B002604,265.82,2026-01-14 16:09:06,0
T0008352,C00884,D00554,B001703,7.58,2025-09-24 11:22:15,0
T0008353,C00813,D00490,B002999,287.03,2025-12-22 12:45:12,0
T0008354,C00844,D00891,B000492,119.24,2025-12-01 03:58:40,0
T0008355,C01463,D01424,B002512,32.97,2025-08-31 21:23:23,0
T0008356,C01711,D01144,B000450,57.25,2025-10-18 19:40:53,0
T0008357,C01927,D01263,B001833,49.68,2025-09-09 23:36:56,0
T0008358,C01002,D00621,B002289,113.53,2025-09-04 16:40:42,0
T0008359,C01663,D01479,B000740,7.96,2025-12-12 13:26:03,0
T0008360,C01735,D00742,B001752,25.89,2025-10-17 01:26:50,0
T0008361,C01851,D00046,B000579,251.25,2026-02-09 03:39:10,0
T0008362,C00429,D00002,B001350,21.34,2026-02-21 06:20:18,1
T0008363,C00702,D00503,B002023,39.87,2026-04-01 05:00:51,0
T0008364,C00946,D00219,B001791,90.6,2026-01-27 08:06:04,1
T0008365,C01431,D01062,B000444,109.2,2025-10-12 20:14:13,0
T0008366,C01746,D01294,B001562,216.34,2026-03-31 02:06:56,0
T0008367,C01499,D00552,B000978,88.95,2026-04-14 17:08:31,0
T0008368,C01282,D00917,B002082,234.0,2025-08-30 17:02:43,0
T0008369,C00175,D00179,B002115,144.49,2026-06-04 01:22:10,0
T0008370,C01316,D00816,B000923,18.0,2025-10-14 01:22:49,0
T0008371,C00656,D00036,B002770,25.5,2025-10-17 15:23:18,0
T0008372,C01329,D01160,B001518,86.18,2026-01-09 06:31:24,0
T0008373,C00694,D00287,B002825,75.85,2026-02-09 11:53:07,0
T0008374,C01043,D00440,B002260,204.12,2025-10-28 13:04:58,0
T0008375,C00395,D01466,B002616,130.39,2025-06-17 01:58:10,0
T0008376,C00563,D00419,B002615,73.69,2025-09-30 15:48:12,0
T0008377,C00216,D00642,B000359,28.09,2025-08-27 16:55:49,0
T0008378,C00752,D00829,B002250,38.59,2026-03-17 15:14:37,0
T0008379,C00363,D01269,B001651,128.53,2025-08-15 09:06:07,0
T0008380,C00662,D01093,B002289,82.6,2025-11-09 01:44:49,0
T0008381,C01965,D00533,B001996,108.52,2026-02-21 21:21:57,0
T0008382,C00137,D01008,B000789,28.07,2025-10-13 11:55:36,0
T0008383,C00709,D00083,B002315,163.11,2025-10-31 15:51:39,0
T0008384,C00377,D00177,B000324,287.13,2025-09-18 04:12:13,0
T0008385,C01094,D00572,B000676,44.75,2026-04-10 22:40:32,0
T0008386,C00985,D00253,B002980,101.45,2026-01-04 23:23:44,0
T0008387,C01442,D00830,B000091,556.53,2026-05-08 21:15:28,0
T0008388,C01036,D00034,B001591,60.8,2025-06-26 07:56:45,1
T0008389,C01986,D00781,B000411,135.6,2025-07-29 14:14:33,0
T0008390,C01510,D01085,B000532,14.18,2025-11-09 03:09:53,0
T0008391,C01447,D01142,B001283,139.72,2026-05-28 00:34:16,0
T0008392,C00624,D01400,B000973,14.09,2026-01-26 03:34:43,1
T0008393,C01010,D00449,B000812,479.99,2025-09-23 06:20:48,0
T0008394,C00406,D00738,B002369,188.64,2026-02-26 17:10:06,0
T0008395,C01935,D01103,B002424,232.79,2025-09-16 14:28:44,0
T0008396,C01186,D00635,B001656,182.66,2025-10-12 15:25:47,0
T0008397,C00973,D00272,B002235,133.64,2026-02-04 09:12:32,0
T0008398,C00513,D00545,B002423,89.65,2025-09-17 16:14:07,0
T0008399,C01918,D00001,B000695,293.18,2025-07-17 08:00:14,0
T0008400,C00853,D00615,B001406,471.41,2025-07-15 09:32:24,0
T0008401,C00493,D00572,B000444,103.68,2025-07-20 22:19:57,0
T0008402,C01360,D00929,B002566,402.21,2026-01-14 22:38:54,0
T0008403,C00504,D00137,B002528,131.32,2025-06-09 04:08:45,0
T0008404,C01755,D01209,B001426,115.95,2026-02-21 02:54:36,0
T0008405,C00595,D01132,B000984,90.9,2025-12-16 04:41:44,0
T0008406,C01831,D00661,B000671,35.22,2025-06-23 12:36:37,0
T0008407,C01732,D00320,B000859,0.56,2026-01-11 21:52:32,0
T0008408,C01018,D00517,B002056,41.46,2026-04-22 18:44:54,1
T0008409,C01141,D01027,B001941,106.92,2025-12-19 08:57:32,0
T0008410,C01996,D00312,B000385,71.7,2025-06-13 17:17:52,0
T0008411,C00463,D01257,B000114,89.26,2026-02-15 01:03:47,0
T0008412,C01007,D00898,B002041,591.75,2025-06-26 10:45:25,0
T0008413,C00932,D00195,B002567,64.68,2025-08-04 17:29:41,0
T0008414,C01029,D01372,B000024,90.27,2025-12-27 03:49:23,1
T0008415,C00128,D01414,B000370,21.5,2026-02-04 07:00:10,0
T0008416,C00121,D00594,B001132,7.37,2025-10-09 03:26:55,0
T0008417,C01206,D01380,B000033,224.02,2026-01-30 20:22:30,1
T0008418,C01489,D00344,B002632,126.83,2025-10-10 16:43:30,0
T0008419,C00224,D00649,B002288,214.51,2026-02-12 10:01:29,0
T0008420,C01802,D00850,B001910,24.35,2025-07-29 23:40:19,0
T0008421,C01924,D00738,B001024,127.23,2025-09-16 03:16:49,0
T0008422,C01456,D00514,B001321,43.88,2026-04-17 13:11:10,0
T0008423,C01061,D00927,B001271,38.83,2026-01-30 20:43:58,0
T0008424,C01175,D00132,B002820,1.74,2026-05-11 20:25:16,0
T0008425,C01525,D00097,B001627,20.95,2026-05-30 18:41:18,0
T0008426,C01272,D00521,B000183,55.5,2026-03-31 09:10:02,0
T0008427,C01290,D00925,B001890,18.64,2026-02-19 17:50:49,0
T0008428,C01409,D00949,B002857,638.8,2025-10-18 13:24:24,0
T0008429,C01544,D01261,B000919,55.36,2025-09-13 09:38:53,0
T0008430,C01070,D00126,B001540,20.95,2026-06-04 15:31:29,0
T0008431,C00249,D00765,B002379,33.3,2025-12-11 21:44:42,0
T0008432,C01817,D00524,B001652,132.9,2025-06-15 05:03:33,0
T0008433,C01264,D00396,B002352,9.93,2025-07-01 02:48:08,0
T0008434,C01787,D01082,B001875,297.55,2026-04-30 07:55:08,0
