behavior_id,customer_id,device_id,current_city,behavior_risk_score
BH002023,C01496,D00877,Ambarnath,45.26
BH002024,C01963,D00158,Ratlam,40.82
BH002025,C00094,D00769,Narasaraopet,29.83
BH002026,C01919,D00858,Ludhiana,15.39
BH002027,C00435,D00137,Vijayanagaram,6.08
BH002028,C00093,D01424,Nangloi Jat,73.13
BH002029,C01108,D01427,Malegaon,73.59
BH002030,C00458,D00538,Raebareli,98.31
BH002031,C01592,D01166,Kumbakonam,74.67
BH002032,C00436,D01193,Bhalswa Jahangir Pur,66.8
BH002033,C00025,D00805,Thane,63.8
BH002034,C01687,D00584,Ongole,59.64
BH002035,C01778,D01438,Srinagar,13.49
BH002036,C00559,D00778,Bathinda,99.0
BH002037,C01138,D00077,Tezpur,10.95
BH002038,C00743,D00579,Silchar,60.94
BH002039,C01079,D01304,Anantapuram,29.88
BH002040,C01873,D01275,Orai,46.4
BH002041,C00725,D01255,Pune,75.18
BH002042,C01008,D00326,Raichur,98.79
BH002043,C01995,D01235,Kanpur,57.3
BH002044,C01021,D00928,Ongole,57.3
BH002045,C01387,D01417,Chandigarh,88.83
BH002046,C01198,D00815,Anantapur,14.04
BH002047,C00886,D01451,Haldia,16.86
BH002048,C01264,D00890,Farrukhabad,27.03
BH002049,C01333,D00603,Mangalore,80.14
BH002050,C01986,D01465,Durgapur,35.38
BH002051,C01087,D00636,Bathinda,97.5
BH002052,C00287,D01475,Berhampur,52.06
BH002053,C01251,D01151,Ulhasnagar,46.86
BH002054,C01730,D00284,Raiganj,15.36
BH002055,C00466,D00495,Raiganj,56.35
BH002056,C00902,D01189,Raurkela Industrial Township,45.98
BH002057,C00586,D00344,Aurangabad,46.03
BH002058,C01249,D01315,Tirunelveli,95.57
BH002059,C00233,D00140,Thanjavur,6.67
BH002060,C01842,D00183,Dehradun,73.78
BH002061,C01862,D00561,Madhyamgram,20.15
BH002062,C01026,D01242,Bulandshahr,83.91
BH002063,C00656,D01463,Rajpur Sonarpur,69.63
BH002064,C01651,D01342,Amravati,10.6
BH002065,C00861,D00191,Panipat,24.47
BH002066,C01570,D01170,Ambala,16.83
BH002067,C01826,D00640,Ludhiana,3.11
BH002068,C01317,D00707,Jamnagar,72.26
BH002069,C00772,D01349,Bhiwani,16.57
BH002070,C00861,D00282,Malda,29.25
BH002071,C01058,D00167,Tiruppur,9.87
BH002072,C00909,D01335,Raurkela Industrial Township,69.98
BH002073,C00787,D01087,Bhalswa Jahangir Pur,18.18
BH002074,C01210,D00541,Hospet,65.72
BH002075,C01316,D01465,Moradabad,37.15
BH002076,C01663,D00320,Kavali,46.87
BH002077,C01026,D01242,Raebareli,29.49
BH002078,C00301,D00156,Tadepalligudem,82.33
BH002079,C01683,D00925,Jaunpur,56.31
BH002080,C00849,D01307,Bidhannagar,93.36
BH002081,C01901,D00279,Gwalior,23.56
BH002082,C00943,D00549,Bihar Sharif,22.01
BH002083,C00971,D00845,Vellore,45.03
BH002084,C01030,D01423,Darbhanga,98.07
BH002085,C01811,D00231,Shimla,22.8
BH002086,C01392,D00711,Ambattur,3.59
BH002087,C01665,D00866,Davanagere,31.64
BH002088,C00559,D00778,Kota,5.56
BH002089,C01820,D00864,Tirunelveli,28.06
BH002090,C00955,D00986,Sambalpur,58.09
BH002091,C01441,D01246,Rampur,7.06
BH002092,C01621,D01407,Gangtok,42.07
BH002093,C00643,D00023,Erode,20.25
BH002094,C01075,D00891,Khammam,98.88
BH002095,C01800,D01382,Shivpuri,84.3
BH002096,C01534,D01447,Jamalpur,46.28
BH002097,C00136,D00133,Sirsa,58.32
BH002098,C00657,D01480,Kurnool,60.25
BH002099,C01143,D00646,Bikaner,36.96
BH002100,C01247,D00816,Pali,16.76
BH002101,C01694,D00080,Udupi,50.55
BH002102,C01128,D00235,Nashik,44.33
BH002103,C00421,D01451,Durg,2.29
BH002104,C00319,D01454,Alappuzha,68.52
BH002105,C00817,D00692,Jaipur,15.09
BH002106,C01216,D00435,Aligarh,68.13
BH002107,C00370,D00927,Delhi,93.57
BH002108,C01611,D00117,Chinsurah,63.2
BH002109,C00684,D01212,Jamnagar,54.72
BH002110,C01654,D00263,Tenali,15.47
BH002111,C01162,D01201,Guntur,84.73
BH002112,C01606,D00343,Silchar,51.07
BH002113,C00275,D00422,Varanasi,64.89
BH002114,C01001,D00126,Pondicherry,91.54
BH002115,C00795,D01230,Ongole,76.04
BH002116,C01978,D00506,Shimla,87.31
BH002117,C00097,D00710,Medininagar,58.61
BH002118,C00450,D00795,Jorhat,77.93
BH002119,C01208,D00344,Bhavnagar,14.4
BH002120,C01134,D00565,Korba,22.39
BH002121,C01855,D00738,Bettiah,66.14
BH002122,C01245,D00836,Berhampur,92.13
BH002123,C00497,D00422,Sasaram,4.42
BH002124,C01006,D00885,Shahjahanpur,46.02
BH002125,C01258,D01360,Guwahati,86.23
BH002126,C01604,D00192,Bidar,99.65
BH002127,C00392,D00662,Thanjavur,35.43
BH002128,C00914,D00916,Panchkula,80.04
BH002129,C00906,D00096,Alappuzha,73.97
BH002130,C01569,D00594,Ambala,83.99
BH002131,C01348,D00352,Anantapur,10.02
BH002132,C00675,D00678,Mehsana,63.21
BH002133,C01396,D00482,Nagaon,44.0
BH002134,C01854,D01435,Ujjain,35.75
BH002135,C01319,D00163,Durg,52.48
BH002136,C01266,D01174,Vasai-Virar,51.66
BH002137,C01456,D00097,Nanded,26.34
BH002138,C00638,D01226,Karawal Nagar,98.19
BH002139,C01101,D00011,Purnia,10.47
BH002140,C00157,D00029,Patiala,6.39
BH002141,C01819,D00600,Begusarai,95.1
BH002142,C01335,D00565,Raipur,75.25
BH002143,C01918,D01298,Nizamabad,97.78
BH002144,C01625,D00784,Thane,85.08
BH002145,C00407,D01407,Jaunpur,53.58
BH002146,C00910,D01469,Etawah,32.43
BH002147,C01537,D00744,Berhampore,81.91
BH002148,C01591,D01063,Kirari Suleman Nagar,60.17
BH002149,C01524,D01322,Vadodara,58.28
BH002150,C00897,D00125,Bangalore,61.79
BH002151,C01102,D00530,Serampore,87.37
BH002152,C00292,D01263,Bijapur,63.88
BH002153,C00620,D00770,Gandhinagar,26.7
BH002154,C00874,D00107,Tumkur,26.34
BH002155,C02000,D00302,Unnao,57.45
BH002156,C00601,D00271,Medininagar,91.5
BH002157,C00475,D00791,Gurgaon,72.56
BH002158,C00876,D01205,Karawal Nagar,81.44
BH002159,C00136,D00133,Dindigul,21.79
BH002160,C00276,D01168,Kottayam,47.98
BH002161,C01554,D00354,Bhatpara,50.6
BH002162,C00427,D00539,Ulhasnagar,35.51
BH002163,C01936,D01093,Erode,36.61
BH002164,C01447,D01145,Muzaffarpur,60.14
BH002165,C01441,D01085,Morbi,66.25
BH002166,C00479,D00187,Bhalswa Jahangir Pur,50.9
BH002167,C01970,D01314,Delhi,77.4
BH002168,C00427,D00539,Rajahmundry,13.67
BH002169,C01700,D00088,Akola,33.14
BH002170,C00755,D00815,Burhanpur,64.25
BH002171,C01683,D01311,Satara,22.66
BH002172,C00615,D00830,Hajipur,37.59
BH002173,C01509,D00582,Kochi,6.9
BH002174,C00711,D00106,Sambhal,73.89
BH002175,C01101,D00011,Ambarnath,58.31
BH002176,C01633,D00395,Tirunelveli,2.4
BH002177,C00956,D00384,Barasat,29.99
BH002178,C01628,D01265,Nagercoil,84.66
BH002179,C01453,D01384,Morena,38.88
BH002180,C01490,D00691,Alwar,34.54
BH002181,C01295,D01495,Thane,54.48
BH002182,C01332,D00662,Bulandshahr,92.16
BH002183,C00998,D00368,Allahabad,74.07
BH002184,C01892,D00809,Bhagalpur,11.49
BH002185,C00131,D00845,Dindigul,0.29
BH002186,C00027,D01112,Ujjain,89.76
BH002187,C00158,D01356,Tirunelveli,40.45
BH002188,C01131,D00463,Kottayam,64.55
BH002189,C01931,D00791,Bidhannagar,89.12
BH002190,C00203,D00656,Hosur,78.77
BH002191,C00615,D00515,Chandrapur,66.76
BH002192,C00792,D00156,Gopalpur,70.52
BH002193,C00523,D00583,Mango,69.4
BH002194,C01661,D00435,Kollam,28.78
BH002195,C01508,D01138,Yamunanagar,59.15
BH002196,C01473,D00725,Jehanabad,53.6
BH002197,C00592,D01482,Bhusawal,97.11
BH002198,C01579,D01366,Agartala,81.19
BH002199,C00870,D00609,Raichur,34.79
BH002200,C01911,D00908,Tumkur,57.51
BH002201,C01323,D00449,Proddatur,70.71
BH002202,C00384,D00779,Bokaro,55.78
BH002203,C00387,D00189,Raichur,37.71
BH002204,C00942,D01044,Pudukkottai,59.98
BH002205,C00774,D01210,Mango,41.39
BH002206,C01951,D01427,Karnal,0.15
BH002207,C00642,D00636,Muzaffarpur,91.53
BH002208,C00570,D00324,Bhopal,81.13
BH002209,C01888,D00782,Meerut,13.44
BH002210,C01739,D00958,Erode,13.36
BH002211,C01432,D01173,Satna,26.87
BH002212,C01206,D00894,Jalna,7.24
BH002213,C00428,D00822,Sasaram,43.77
BH002214,C00868,D00638,Ranchi,89.11
BH002215,C01000,D00605,Nandyal,61.72
BH002216,C00034,D00791,Aurangabad,47.44
BH002217,C00927,D00847,Bijapur,7.22
BH002218,C00307,D00030,Bulandshahr,27.61
BH002219,C00827,D01070,Tinsukia,27.43
BH002220,C00056,D01091,Munger,21.13
BH002221,C01592,D01166,Kavali,6.27
BH002222,C00623,D00442,Kolkata,90.8
BH002223,C00890,D01009,Erode,14.01
BH002224,C01657,D00291,Sambalpur,81.36
BH002225,C00226,D00769,Saharanpur,24.63
BH002226,C01540,D01170,Kozhikode,37.96
BH002227,C00137,D00129,Erode,73.51
BH002228,C01317,D00707,Bhilwara,89.36
BH002229,C01298,D00907,Morbi,35.6
BH002230,C01553,D01194,Uluberia,63.94
BH002231,C00996,D00353,Jalgaon,37.56
BH002232,C01804,D01185,Latur,81.19
BH002233,C00612,D00828,Gaya,4.5
BH002234,C00444,D01200,Parbhani,32.34
BH002235,C01993,D01096,Chittoor,74.3
BH002236,C00686,D01137,Jabalpur,6.35
BH002237,C01479,D00270,Saharanpur,83.17
BH002238,C01602,D00711,Howrah,77.95
BH002239,C01896,D00672,Mehsana,25.58
BH002240,C01126,D00602,Dhule,48.11
BH002241,C00370,D00927,Sirsa,57.27
BH002242,C00616,D01031,Patna,75.5
BH002243,C01960,D00880,Kozhikode,6.61
BH002244,C01895,D00258,Vijayanagaram,27.6
BH002245,C01498,D00088,Thrissur,37.38
BH002246,C00988,D00205,Bally,58.03
BH002247,C00406,D01232,Rajpur Sonarpur,35.76
BH002248,C00235,D01071,Bhalswa Jahangir Pur,69.67
BH002249,C01205,D01127,Kanpur,52.6
BH002250,C00956,D00384,Karimnagar,21.37
BH002251,C00275,D00422,Haldia,28.95
BH002252,C01195,D00396,Noida,28.54
BH002253,C00903,D01375,Malegaon,65.06
BH002254,C00871,D01348,Jamalpur,51.38
BH002255,C00107,D01481,Patna,50.2
BH002256,C00123,D00126,Durgapur,72.31
BH002257,C01098,D00251,Gandhidham,96.5
BH002258,C00176,D00694,Phusro,20.61
BH002259,C00173,D00482,Bardhaman,9.21
BH002260,C00133,D00707,Avadi,22.88
BH002261,C00986,D01426,Naihati,41.26
BH002262,C01293,D00402,Anand,94.53
BH002263,C00031,D01227,Berhampore,79.84
BH002264,C00159,D01215,Purnia,9.73
BH002265,C01260,D00431,Jorhat,63.09
BH002266,C00656,D01463,Shivpuri,30.12
BH002267,C00678,D01208,Pondicherry,83.89
BH002268,C00833,D01429,Bareilly,54.79
BH002269,C01716,D00403,Anantapur,14.28
BH002270,C00877,D00219,Khammam,24.44
BH002271,C01657,D00291,Udaipur,37.23
BH002272,C00540,D00892,Pali,70.67
BH002273,C00402,D00100,Berhampore,40.42
BH002274,C00109,D00145,Sangli-Miraj & Kupwad,19.52
BH002275,C00379,D00064,Bathinda,87.43
BH002276,C01326,D00231,Patiala,94.24
BH002277,C01864,D00992,Haridwar,67.53
BH002278,C01875,D01119,Kozhikode,16.82
BH002279,C01518,D01442,Ambattur,9.58
BH002280,C01615,D01024,Fatehpur,2.73
BH002281,C00838,D00928,Secunderabad,3.67
BH002282,C00646,D00448,Shimoga,25.61
BH002283,C01513,D01414,Junagadh,1.91
BH002284,C01762,D00661,Kochi,42.44
BH002285,C00512,D00896,Sri Ganganagar,84.88
BH002286,C01064,D00777,Thoothukudi,12.87
BH002287,C01747,D00135,Saharanpur,27.79
BH002288,C00065,D00041,Guwahati,23.21
BH002289,C01203,D00521,Sagar,18.42
BH002290,C00361,D00221,Anantapuram,37.24
BH002291,C00287,D00671,Kishanganj,2.75
BH002292,C01968,D00898,Delhi,73.92
BH002293,C01552,D01492,Bettiah,85.03
BH002294,C00234,D00311,Ballia,25.6
BH002295,C00629,D00997,Barasat,22.36
BH002296,C00207,D00247,Guntur,22.78
BH002297,C00357,D01409,New Delhi,18.15
BH002298,C00776,D00081,Ramagundam,79.66
BH002299,C00325,D01145,Jamalpur,73.29
BH002300,C00521,D00021,Karimnagar,83.24
BH002301,C00844,D01218,Mirzapur,33.33
BH002302,C00444,D00545,Asansol,18.57
BH002303,C00819,D00986,Belgaum,77.25
BH002304,C00611,D00809,Rewa,42.82
BH002305,C00011,D00088,Mau,26.37
BH002306,C01049,D00865,Mumbai,42.94
BH002307,C00549,D00660,Tirupati,74.54
BH002308,C01495,D00170,Darbhanga,24.75
BH002309,C01537,D00744,Mangalore,63.67
BH002310,C00970,D00090,Bardhaman,27.67
BH002311,C01174,D01078,Bhind,63.7
BH002312,C00739,D00076,Hubli–Dharwad,62.18
BH002313,C01701,D00200,Jalandhar,35.62
BH002314,C01710,D00947,Rampur,33.46
BH002315,C00364,D01110,Bhopal,98.18
BH002316,C00828,D00981,Guwahati,81.41
BH002317,C01153,D00830,Ambattur,26.75
BH002318,C01565,D00547,Giridih,96.04
BH002319,C00758,D01161,Pimpri-Chinchwad,87.23
BH002320,C01047,D01304,Aligarh,61.96
BH002321,C00854,D00778,Chandigarh,30.01
BH002322,C00546,D01109,Guntur,78.28
BH002323,C00757,D01449,Cuttack,24.92
BH002324,C01739,D00517,Unnao,69.8
BH002325,C00327,D00746,Warangal,87.82
BH002326,C01593,D00432,Bally,92.38
BH002327,C00807,D00874,Bhavnagar,71.97
BH002328,C01366,D00370,Surat,33.81
BH002329,C01150,D01216,Bhavnagar,69.87
BH002330,C01434,D01402,Haldia,12.73
BH002331,C01299,D00333,Proddatur,55.14
BH002332,C00695,D00117,Aurangabad,15.41
BH002333,C00415,D00093,Ichalkaranji,75.5
BH002334,C00796,D01493,Karawal Nagar,92.38
BH002335,C00309,D00933,Bhusawal,10.33
BH002336,C00973,D00904,Chandigarh,15.67
BH002337,C00938,D00898,Rohtak,95.09
BH002338,C01526,D01279,Bareilly,32.4
BH002339,C00436,D00847,Jaipur,28.66
BH002340,C01124,D01477,Motihari,50.02
BH002341,C00879,D00832,Solapur,66.88
BH002342,C00054,D00312,Pudukkottai,78.48
BH002343,C00806,D00527,Mysore,53.84
BH002344,C00607,D00332,Ghaziabad,59.02
BH002345,C00485,D01160,Rohtak,41.53
BH002346,C00726,D00284,North Dumdum,67.38
BH002347,C01025,D00572,Asansol,10.15
BH002348,C01837,D01184,Dibrugarh,65.58
BH002349,C01423,D01073,Rewa,8.84
BH002350,C00502,D00700,Bhatpara,49.71
BH002351,C00427,D00539,Kota,13.08
BH002352,C00121,D00961,Raebareli,69.11
BH002353,C01588,D00355,Mango,94.3
BH002354,C00561,D01429,Bhiwandi,61.35
BH002355,C01669,D01227,Kochi,95.89
BH002356,C01852,D01140,Guna,55.59
BH002357,C00287,D01475,Amaravati,73.19
BH002358,C01176,D00599,Aizawl,11.78
BH002359,C00251,D00477,Suryapet,39.82
BH002360,C00403,D01430,Bhubaneswar,78.3
BH002361,C00906,D01498,Hosur,18.39
BH002362,C01316,D00351,Katihar,83.83
BH002363,C01534,D01363,Kota,99.15
BH002364,C01297,D00554,Mira-Bhayandar,38.86
BH002365,C01439,D00827,Aurangabad,34.45
BH002366,C00831,D00825,Amaravati,91.72
BH002367,C00392,D00071,Nangloi Jat,46.0
BH002368,C01533,D00828,Nagaon,86.06
BH002369,C01206,D00435,Satna,1.13
BH002370,C00810,D00592,Anantapuram,50.56
BH002371,C01362,D01062,Vasai-Virar,99.35
BH002372,C00225,D00978,Bettiah,64.2
BH002373,C01439,D00827,Guntur,71.86
BH002374,C01162,D01201,Muzaffarpur,8.84
BH002375,C00840,D00036,Alappuzha,98.96
BH002376,C00053,D01151,Mau,68.19
BH002377,C01128,D00773,Secunderabad,21.85
BH002378,C00452,D00300,Narasaraopet,3.29
BH002379,C01958,D00742,Saharsa,10.74
BH002380,C00717,D00083,Khora ,11.36
BH002381,C01590,D01136,Surat,56.77
BH002382,C00558,D00510,Jamshedpur,76.14
BH002383,C00167,D01243,Bhusawal,22.64
BH002384,C00558,D01465,Dehradun,21.54
BH002385,C01880,D00640,Nizamabad,83.32
BH002386,C01346,D01099,Agartala,95.7
BH002387,C00561,D01429,Ajmer,79.46
BH002388,C00577,D01133,Kolhapur,82.55
BH002389,C01118,D00947,Bikaner,8.86
BH002390,C00128,D00156,Bhopal,86.5
BH002391,C01011,D01092,Bangalore,3.77
BH002392,C00515,D00112,Panipat,10.37
BH002393,C00022,D01268,Nadiad,57.83
BH002394,C01455,D01227,Malda,77.17
BH002395,C00098,D00396,Hospet,65.62
BH002396,C01890,D00161,Hajipur,89.36
BH002397,C00080,D00394,Morena,52.96
BH002398,C01702,D00220,Secunderabad,85.32
BH002399,C01897,D01228,Delhi,40.42
BH002400,C01115,D00268,Loni,74.8
BH002401,C00149,D00088,Jammu,24.64
BH002402,C00296,D00001,Pali,95.48
BH002403,C01577,D00332,Bokaro,25.78
BH002404,C01834,D01095,Kavali,93.45
BH002405,C00620,D00770,Chinsurah,26.11
BH002406,C00320,D00982,Bahraich,20.95
BH002407,C00405,D00334,Agartala,42.55
BH002408,C01425,D00288,Korba,56.55
BH002409,C01375,D01334,Durgapur,48.57
BH002410,C01924,D00019,Howrah,20.54
BH002411,C01114,D00860,Ambala,5.88
BH002412,C00664,D01227,Miryalaguda,9.89
BH002413,C01438,D00344,Berhampore,79.07
BH002414,C00238,D00732,Davanagere,87.69
BH002415,C01603,D00431,Korba,58.3
BH002416,C00634,D01311,Hosur,99.64
BH002417,C00622,D00407,Ambala,66.9
BH002418,C00009,D00329,Imphal,97.06
BH002419,C01067,D00175,Ghaziabad,28.93
BH002420,C00245,D00237,Narasaraopet,84.04
BH002421,C00941,D01126,Bangalore,29.91
BH002422,C00280,D01327,Mathura,93.39
BH002423,C00154,D00051,Durg,21.31
BH002424,C00894,D00279,Bhind,84.91
BH002425,C00755,D00815,Patna,38.06
BH002426,C01762,D00661,Salem,18.75
BH002427,C00147,D00642,Bhopal,55.41
BH002428,C01975,D00725,Rewa,3.75
BH002429,C01305,D01138,Katni,30.17
BH002430,C01988,D00587,Proddatur,65.76
BH002431,C00777,D01121,Amravati,78.25
BH002432,C00587,D00036,South Dumdum,24.95
BH002433,C00311,D01440,Muzaffarnagar,34.84
BH002434,C01797,D01220,Madurai,7.61
BH002435,C00487,D00393,Dharmavaram,92.01
BH002436,C00447,D00387,Tirupati,5.14
BH002437,C01223,D01190,Chandrapur,43.33
BH002438,C01356,D00047,Dharmavaram,38.85
BH002439,C00833,D01429,Howrah,25.33
BH002440,C00706,D00772,Proddatur,16.72
BH002441,C00662,D00621,Ahmedabad,75.77
BH002442,C01018,D00546,Hospet,89.34
BH002443,C00005,D00314,Danapur,63.3
BH002444,C00580,D00893,Nagercoil,72.07
BH002445,C00134,D00015,Ajmer,46.65
BH002446,C01112,D00835,Tiruchirappalli,70.48
BH002447,C00566,D00520,Miryalaguda,52.57
BH002448,C01864,D00134,Amritsar,42.59
BH002449,C01239,D01268,Bhimavaram,50.67
BH002450,C01945,D00337,Durgapur,22.09
BH002451,C00120,D01240,Surendranagar Dudhrej,36.92
BH002452,C01211,D00496,Kirari Suleman Nagar,43.27
BH002453,C00713,D00067,Kamarhati,20.82
BH002454,C00746,D01320,Bokaro,88.65
BH002455,C01745,D01176,Malegaon,44.83
BH002456,C01484,D01142,Kolhapur,45.57
BH002457,C00799,D01493,Bhiwani,13.33
BH002458,C01339,D00222,Kavali,40.51
BH002459,C00054,D00312,Kakinada,38.28
BH002460,C00017,D00692,Rajpur Sonarpur,2.26
BH002461,C00088,D00165,Bhimavaram,29.41
BH002462,C01340,D00949,Durgapur,11.12
BH002463,C00456,D01284,Miryalaguda,98.68
BH002464,C00775,D00891,Arrah,64.83
BH002465,C01969,D00498,Tiruppur,86.11
BH002466,C00534,D00833,Shahjahanpur,78.75
BH002467,C01049,D00865,Berhampur,77.8
BH002468,C00211,D00535,Gandhinagar,0.34
BH002469,C01307,D00972,Aurangabad,40.92
BH002470,C01228,D01447,Bhatpara,67.23
BH002471,C01991,D00536,Siliguri,48.59
BH002472,C01099,D00518,Bihar Sharif,0.77
BH002473,C00835,D01013,Jehanabad,19.22
BH002474,C01475,D01261,Anantapuram,12.17
BH002475,C01783,D01204,Ratlam,16.13
BH002476,C00470,D00174,Lucknow,55.22
BH002477,C00371,D00733,Proddatur,55.61
BH002478,C00582,D00639,Delhi,53.61
BH002479,C00965,D00494,Jaunpur,86.63
BH002480,C01078,D00536,Jamalpur,35.79
BH002481,C01242,D00457,Junagadh,3.19
BH002482,C00559,D00473,Latur,3.9
BH002483,C01539,D01201,Pimpri-Chinchwad,45.24
BH002484,C01644,D00691,Mango,22.82
BH002485,C01823,D01476,Kumbakonam,70.45
BH002486,C01917,D00829,Mysore,34.7
BH002487,C00061,D00912,Buxar,19.42
BH002488,C01981,D00666,Bangalore,92.76
BH002489,C00338,D01234,Katni,92.35
BH002490,C00016,D00910,Visakhapatnam,28.93
BH002491,C01310,D00814,Kanpur,95.65
BH002492,C01140,D00420,Alwar,59.88
BH002493,C00952,D00041,Pune,24.03
BH002494,C00262,D01099,Kharagpur,85.15
BH002495,C00049,D00744,Aizawl,10.23
BH002496,C00590,D01094,Gandhidham,24.26
BH002497,C00159,D01215,Shimoga,87.16
BH002498,C00259,D00716,Ghaziabad,76.1
BH002499,C00196,D01235,Dewas,28.79
BH002500,C01139,D00118,Uluberia,79.99
BH002501,C00590,D00367,Barasat,55.06
BH002502,C00359,D01319,Singrauli,64.16
BH002503,C01381,D00592,Aligarh,92.63
BH002504,C00458,D00538,Loni,38.55
BH002505,C01549,D00130,Nanded,49.77
BH002506,C01870,D00907,Bokaro,67.37
BH002507,C00466,D00495,Kurnool,55.83
BH002508,C01584,D00058,Jabalpur,66.76
BH002509,C00200,D00506,Bellary,82.39
BH002510,C01271,D00390,Agra,90.49
BH002511,C00911,D01426,Bally,93.12
BH002512,C01852,D01140,Rewa,82.2
BH002513,C00825,D00333,Shahjahanpur,57.57
BH002514,C00654,D01160,Gwalior,55.25
BH002515,C01962,D00299,Unnao,91.5
BH002516,C01607,D01360,Jammu,59.24
BH002517,C00627,D00034,Mira-Bhayandar,54.47
BH002518,C00570,D00324,Sultan Pur Majra,57.59
BH002519,C01509,D00206,Patna,83.41
BH002520,C01235,D00787,Aligarh,56.64
BH002521,C00101,D00653,Pimpri-Chinchwad,29.8
BH002522,C01831,D01188,Tiruppur,51.98
BH002523,C01641,D00583,Jhansi,1.48
BH002524,C00137,D00129,Amritsar,38.85
BH002525,C00861,D00282,Kanpur,24.06
BH002526,C00927,D00418,Varanasi,37.13
BH002527,C01831,D01188,Jorhat,8.3
BH002528,C00652,D00253,Kanpur,44.42
BH002529,C00191,D00486,Amravati,41.83
BH002530,C01148,D00932,Nagaon,29.88
BH002531,C01841,D01277,Panihati,14.0
BH002532,C00451,D01109,Lucknow,2.05
BH002533,C00575,D00185,Solapur,47.89
BH002534,C00817,D01184,Sagar,61.38
BH002535,C01312,D00400,Srikakulam,29.58
BH002536,C00618,D00151,Baranagar,77.39
BH002537,C01022,D01092,Sambhal,32.31
BH002538,C01795,D00387,Chennai,53.15
BH002539,C01384,D01240,Satara,24.04
BH002540,C00289,D01223,Jehanabad,17.41
BH002541,C00618,D00151,Ranchi,76.68
BH002542,C00561,D00500,Saharanpur,45.44
BH002543,C00259,D00015,Aurangabad,11.06
BH002544,C00678,D01208,Phagwara,24.66
BH002545,C01789,D01170,Jorhat,60.04
BH002546,C00671,D01378,Sirsa,31.53
BH002547,C00578,D01076,Silchar,38.42
BH002548,C01709,D00505,Jaunpur,56.31
BH002549,C00776,D00081,Bareilly,16.22
BH002550,C00337,D00885,Siliguri,45.22
BH002551,C00490,D01350,Ludhiana,22.16
BH002552,C00296,D00622,Vadodara,67.57
BH002553,C00597,D01026,Shahjahanpur,18.13
BH002554,C00456,D01284,Hosur,32.22
BH002555,C01102,D00530,Ahmednagar,52.54
BH002556,C00464,D00261,Visakhapatnam,27.95
BH002557,C01868,D00006,Sasaram,60.51
BH002558,C00804,D00266,Bihar Sharif,90.48
BH002559,C01414,D01425,Hospet,44.26
BH002560,C00204,D01099,Farrukhabad,29.55
BH002561,C00322,D00386,Srikakulam,82.92
BH002562,C00055,D00851,Dehri,8.7
BH002563,C00951,D01018,Hindupur,92.76
BH002564,C00363,D00496,Nagpur,35.92
BH002565,C00494,D00948,Bilaspur,17.61
BH002566,C00832,D01272,Bareilly,60.41
BH002567,C00973,D00904,Pali,39.62
BH002568,C00259,D00015,Jabalpur,75.15
BH002569,C01989,D00708,Saharanpur,12.11
BH002570,C00473,D01097,Kamarhati,15.69
BH002571,C00093,D01424,Nashik,53.16
BH002572,C01921,D00223,Hyderabad,0.76
BH002573,C00310,D01142,Gulbarga,41.8
BH002574,C01376,D01163,Siliguri,4.87
BH002575,C01181,D00323,Hosur,64.3
BH002576,C00434,D00765,Singrauli,61.9
BH002577,C01003,D00065,Durgapur,8.48
BH002578,C00127,D00388,Nashik,5.81
BH002579,C00045,D00109,Nandyal,70.87
BH002580,C01328,D00447,Ujjain,43.03
BH002581,C00772,D01394,Vadodara,18.42
BH002582,C00698,D00243,Bellary,71.55
BH002583,C01387,D00514,Alappuzha,70.0
BH002584,C00132,D00447,Asansol,74.0
BH002585,C00725,D01255,Haldia,0.25
BH002586,C00921,D00386,Danapur,22.69
BH002587,C00586,D00344,Muzaffarpur,72.7
BH002588,C00445,D00019,Pudukkottai,74.29
BH002589,C00170,D00724,Vellore,65.09
BH002590,C00960,D01372,Khora ,91.6
BH002591,C01095,D01279,Danapur,28.49
BH002592,C00772,D01349,Shivpuri,44.11
BH002593,C00590,D00367,Uluberia,44.39
BH002594,C01603,D00431,Tadipatri,61.49
BH002595,C01936,D01093,Guna,19.58
BH002596,C01259,D00292,Tiruchirappalli,92.0
BH002597,C01373,D01167,Baranagar,97.4
BH002598,C00877,D00219,Madurai,71.15
BH002599,C00697,D00970,Faridabad,34.46
BH002600,C01350,D00897,Danapur,64.81
BH002601,C01556,D00439,Panvel,6.69
BH002602,C00055,D00851,Jalgaon,55.38
BH002603,C01683,D00755,Sikar,64.8
BH002604,C00977,D00024,Coimbatore,40.68
BH002605,C00152,D00092,Ghaziabad,62.49
BH002606,C00320,D00982,Dewas,24.59
BH002607,C01383,D00678,Karawal Nagar,39.08
BH002608,C01283,D00793,Korba,2.4
BH002609,C01289,D00601,Coimbatore,63.26
BH002610,C00419,D01153,Dharmavaram,24.61
BH002611,C00310,D01142,Rohtak,68.4
BH002612,C00253,D00794,Korba,35.57
BH002613,C00319,D01454,Hindupur,86.9
