transaction_id,customer_id,device_id,merchant_id,receiver_account,transaction_amount,transaction_timestamp,fraud_flag
T0007884,C00402,D01200,M0076,B002663,328.14,2026-04-28 03:50:48,0
T0007885,C01027,D00832,M0100,B002869,16.58,2026-06-06 10:33:17,0
T0007886,C01437,D00704,M0093,B000704,259.44,2026-02-07 10:41:41,0
T0007887,C01788,D01069,M0003,B002261,35.37,2025-11-20 13:03:24,0
T0007888,C00310,D01142,M0044,B001073,75.15,2026-01-09 07:32:40,0
T0007889,C00816,D00233,M0038,B002666,57.1,2026-04-06 10:39:15,0
T0007890,C01615,D01247,M0036,B001781,76.66,2026-05-06 11:45:39,0
T0007891,C00940,D01322,M0001,B001073,24.47,2025-12-15 19:52:42,0
T0007892,C00221,D01202,M0038,B002102,105.05,2026-01-17 01:18:23,1
T0007893,C00491,D01410,M0046,B002784,242.65,2025-06-09 17:28:44,0
T0007894,C00385,D00999,M0021,B001965,87.38,2025-06-23 03:34:50,0
T0007895,C00612,D01109,M0041,B000051,101.18,2026-01-09 20:49:44,0
T0007896,C01503,D00668,M0003,B000679,283.34,2025-08-20 02:27:44,0
T0007897,C01646,D00669,M0071,B001286,183.66,2025-12-21 07:19:31,1
T0007898,C00450,D00795,M0079,B000072,101.14,2026-03-12 04:17:56,0
T0007899,C01655,D01017,M0036,B002061,44.7,2025-08-14 16:54:12,0
T0007900,C01293,D00402,M0028,B001893,324.33,2025-10-23 04:50:18,0
T0007901,C00199,D00746,M0019,B002974,129.06,2026-04-20 18:00:26,0
T0007902,C01807,D01206,M0066,B001973,37.49,2025-06-25 01:18:19,1
T0007903,C00182,D00037,M0093,B002767,47.03,2025-07-01 11:28:04,0
T0007904,C00634,D01311,M0065,B000565,243.78,2025-08-11 21:43:07,0
T0007905,C01123,D00826,M0026,B000021,6.77,2025-10-19 11:33:59,0
T0007906,C00151,D00665,M0008,B000846,725.99,2025-11-02 08:57:22,0
T0007907,C00164,D01019,M0004,B000842,20.95,2026-02-24 08:07:20,0
T0007908,C00306,D00063,M0011,B002495,238.5,2026-03-24 07:06:38,0
T0007909,C01243,D00290,M0100,B000874,75.32,2025-07-14 05:02:07,0
T0007910,C01616,D00298,M0045,B002778,101.65,2026-02-16 04:44:17,0
T0007911,C00709,D00018,M0019,B002667,318.85,2026-02-28 11:19:41,0
T0007912,C01541,D00667,M0063,B000146,79.89,2026-01-21 16:50:44,0
T0007913,C00844,D01218,M0022,B000366,115.66,2025-06-25 04:14:32,0
T0007914,C01970,D00602,M0091,B001142,7.58,2025-10-04 00:30:39,0
T0007915,C01375,D00149,M0060,B002129,0.35,2025-08-17 14:35:31,0
T0007916,C01824,D00880,M0004,B001532,42.12,2026-06-05 04:01:32,0
T0007917,C00242,D00853,M0069,B000885,171.19,2026-01-28 05:31:32,0
T0007918,C01597,D00125,M0071,B000496,19.39,2025-11-11 20:47:08,0
T0007919,C01068,D01230,M0015,B001514,18.12,2025-08-13 00:55:00,0
T0007920,C01072,D01027,M0007,B002513,79.39,2026-01-26 13:41:41,0
T0007921,C00176,D00325,M0086,B001523,156.55,2026-04-16 10:07:24,0
T0007922,C01109,D01268,M0058,B000664,186.76,2025-09-02 13:28:36,0
T0007923,C00349,D01027,M0090,B000658,29.48,2026-04-23 20:22:46,0
T0007924,C01075,D00891,M0024,B000689,12.44,2026-04-29 12:23:45,0
T0007925,C01984,D00025,M0075,B002844,423.01,2025-11-04 06:32:52,0
T0007926,C01922,D00685,M0091,B000230,45.3,2026-05-27 15:08:53,0
T0007927,C00374,D00623,M0031,B000549,287.95,2026-04-09 16:01:22,0
T0007928,C00412,D00620,M0091,B000792,298.71,2025-11-15 16:50:13,0
T0007929,C00459,D00885,M0018,B000608,222.11,2025-10-23 03:12:18,0
T0007930,C00402,D01200,M0003,B000765,27.74,2025-06-26 02:26:15,0
T0007931,C00791,D00881,M0074,B001129,258.73,2025-08-12 18:08:29,0
T0007932,C00987,D00444,M0057,B001088,219.96,2026-05-21 19:18:08,0
T0007933,C01170,D00851,M0085,B002985,136.22,2026-01-03 11:12:37,0
T0007934,C01276,D01204,M0062,B000628,61.69,2026-06-06 08:37:44,0
T0007935,C00701,D00831,M0044,B000957,45.68,2025-06-29 22:01:26,0
T0007936,C00512,D00896,M0026,B002466,19.5,2025-10-30 06:18:46,0
T0007937,C00257,D00410,M0038,B000200,106.93,2025-10-10 18:50:14,0
T0007938,C00881,D01329,M0070,B002333,132.02,2025-10-06 22:18:32,0
T0007939,C01302,D00844,M0062,B001597,66.79,2026-01-25 21:26:43,0
T0007940,C01199,D00056,M0093,B000255,96.76,2025-09-04 22:46:50,0
T0007941,C00603,D00572,M0016,B002828,67.77,2025-07-24 01:10:11,0
T0007942,C01858,D01263,M0074,B001370,153.67,2026-03-29 08:09:27,0
T0007943,C00132,D00447,M0088,B000635,347.29,2026-02-10 03:48:11,0
T0007944,C00247,D01321,M0054,B000476,26.85,2026-01-13 13:14:01,0
T0007945,C00481,D01294,M0083,B000008,72.05,2026-06-07 09:09:16,0
T0007946,C01759,D00994,M0099,B000642,22.78,2026-04-23 18:04:39,0
T0007947,C01244,D01147,M0041,B002286,147.1,2026-06-08 09:37:07,1
T0007948,C00473,D00622,M0066,B002742,195.77,2025-12-15 06:51:26,0
T0007949,C00345,D01296,M0049,B000353,403.04,2025-12-21 04:38:03,0
T0007950,C01137,D01380,M0013,B002131,49.04,2026-01-15 18:06:56,0
T0007951,C01991,D00537,M0074,B000455,449.99,2026-01-04 05:00:33,0
T0007952,C01137,D01380,M0062,B000793,9.8,2026-04-13 05:49:39,0
T0007953,C01718,D01082,M0061,B000417,138.58,2025-09-21 16:54:22,0
T0007954,C00648,D00273,M0061,B001194,8.82,2025-12-23 21:53:21,0
T0007955,C00581,D00470,M0084,B002549,336.33,2025-10-19 07:28:28,0
T0007956,C01485,D00665,M0029,B001305,113.19,2025-10-04 20:27:39,0
T0007957,C00055,D00851,M0088,B001945,166.0,2025-07-26 12:29:22,0
T0007958,C00493,D01112,M0053,B002061,267.19,2025-08-29 20:00:42,0
T0007959,C00488,D00843,M0031,B002828,24.43,2025-12-10 00:11:31,0
T0007960,C01098,D00097,M0073,B002051,5.9,2026-04-23 07:39:39,0
T0007961,C01244,D01147,M0045,B001245,316.65,2025-07-09 18:58:24,0
T0007962,C00650,D00584,M0071,B000447,56.74,2025-07-27 03:04:54,0
T0007963,C01560,D01133,M0065,B000116,20.71,2026-01-14 10:00:04,0
T0007964,C01649,D01435,M0060,B000163,94.8,2025-07-09 11:34:23,0
T0007965,C01672,D00468,M0036,B002983,136.81,2026-02-17 12:44:15,0
T0007966,C01452,D01277,M0079,B002837,4.72,2025-12-28 18:00:00,0
T0007967,C00264,D01276,M0077,B002954,48.22,2025-11-24 23:54:33,1
T0007968,C00107,D01481,M0038,B002234,5.0,2025-12-17 23:18:38,0
T0007969,C01689,D00983,M0074,B002073,81.8,2025-11-16 08:12:34,0
T0007970,C00603,D01176,M0034,B000809,338.21,2025-12-05 04:56:55,0
T0007971,C01012,D01402,M0095,B002002,608.15,2026-02-27 17:45:38,0
T0007972,C00994,D01171,M0055,B000617,152.02,2026-02-23 18:53:48,0
T0007973,C00319,D00577,M0088,B002126,26.45,2026-03-15 07:12:01,0
T0007974,C00607,D00332,M0015,B002809,354.43,2025-12-30 08:07:52,0
T0007975,C00553,D01441,M0099,B000142,108.93,2025-12-09 01:46:21,0
T0007976,C01845,D01355,M0081,B001474,25.04,2025-09-27 16:12:48,0
T0007977,C01207,D01283,M0030,B000995,382.13,2025-08-06 21:12:16,0
T0007978,C00837,D00408,M0042,B001762,212.49,2025-06-09 21:03:06,0
T0007979,C00111,D01255,M0079,B001964,197.35,2025-08-26 18:56:47,0
T0007980,C00444,D01364,M0034,B002651,185.26,2026-04-17 14:34:17,0
T0007981,C01178,D00055,M0096,B000449,33.54,2025-06-14 01:32:56,0
T0007982,C01116,D00883,M0026,B002971,35.55,2026-04-06 10:59:06,0
T0007983,C01162,D01201,M0040,B001593,174.85,2025-06-21 02:13:30,0
T0007984,C00498,D00691,M0084,B002563,37.22,2025-12-29 18:13:29,0
T0007985,C00549,D00043,M0002,B000293,86.62,2026-03-02 14:08:08,0
T0007986,C00140,D00025,M0096,B000695,228.49,2026-02-24 11:09:54,0
T0007987,C00989,D01032,M0097,B002590,229.84,2025-11-02 11:46:07,0
T0007988,C01237,D01158,M0096,B001989,90.57,2026-02-13 19:15:42,0
T0007989,C00465,D01302,M0037,B001221,235.67,2025-09-06 16:56:05,0
T0007990,C00706,D00772,M0004,B000212,273.6,2025-09-29 19:45:31,1
T0007991,C00221,D01202,M0059,B002835,159.53,2026-05-24 17:43:04,0
T0007992,C01665,D00866,M0040,B000132,38.9,2026-05-11 08:10:23,1
T0007993,C01183,D00925,M0041,B000270,48.03,2026-03-16 23:23:13,0
T0007994,C00262,D01099,M0081,B001257,56.72,2026-05-01 14:58:03,1
T0007995,C00513,D00245,M0061,B001900,18.63,2025-12-19 20:37:00,0
T0007996,C00317,D00028,M0089,B001989,47.86,2025-10-11 17:00:55,1
T0007997,C01354,D00060,M0068,B002247,35.27,2026-02-23 11:40:45,0
T0007998,C00905,D00473,M0056,B002997,91.14,2026-03-04 01:46:05,0
T0007999,C01025,D00647,M0093,B002314,358.61,2025-06-29 22:27:21,0
T0008000,C00302,D00046,M0010,B001878,16.55,2025-07-29 06:42:18,0
T0008001,C01788,D00730,M0083,B002469,191.09,2026-05-25 00:51:52,0
T0008002,C01175,D00223,M0090,B002086,174.37,2025-12-30 12:22:11,1
T0008003,C00564,D00737,M0053,B002558,15.1,2025-12-12 22:20:25,0
T0008004,C01534,D01363,M0022,B002070,383.76,2025-08-19 04:13:02,0
T0008005,C01182,D00303,M0035,B002034,126.06,2025-11-02 04:11:19,0
T0008006,C01192,D00095,M0037,B002393,67.82,2025-08-16 15:49:07,0
T0008007,C00508,D01047,M0016,B000402,211.92,2025-07-03 18:49:32,0
T0008008,C01290,D00659,M0071,B000600,44.63,2026-01-30 22:21:48,0
T0008009,C00496,D01481,M0099,B001720,177.39,2025-07-28 15:04:18,0
T0008010,C01085,D00552,M0062,B002058,6.08,2026-02-21 21:38:21,0
T0008011,C01286,D00099,M0039,B000436,274.33,2025-06-13 08:45:33,0
T0008012,C01192,D01421,M0082,B000979,89.18,2025-12-13 11:06:37,0
T0008013,C00020,D00445,M0033,B000647,151.88,2025-10-01 15:14:46,1
T0008014,C01452,D01277,M0079,B002649,37.51,2025-07-27 23:50:55,0
T0008015,C00512,D00793,M0069,B000614,169.55,2025-10-24 14:39:49,0
T0008016,C00853,D01362,M0024,B000542,221.92,2025-10-24 02:12:23,0
T0008017,C00377,D01007,M0021,B001052,96.14,2025-12-24 20:27:44,0
T0008018,C01419,D01379,M0017,B000318,144.24,2026-01-24 22:14:57,0
T0008019,C00425,D01438,M0071,B002126,91.41,2025-09-10 00:48:42,1
T0008020,C00232,D00271,M0037,B000728,336.78,2025-09-08 19:05:28,0
T0008021,C01574,D01193,M0079,B000534,103.33,2026-06-04 10:35:02,0
T0008022,C01261,D00062,M0094,B001070,276.59,2025-07-26 02:05:22,0
T0008023,C01136,D01428,M0031,B000237,242.43,2026-04-07 18:37:45,0
T0008024,C01028,D00770,M0047,B000074,79.27,2025-09-19 15:58:43,0
T0008025,C00372,D01430,M0050,B001678,39.22,2025-11-17 16:23:23,0
T0008026,C01913,D00654,M0065,B002476,78.15,2025-08-21 11:12:08,0
T0008027,C01122,D00231,M0048,B001020,262.49,2025-09-05 10:14:51,0
T0008028,C01079,D01304,M0031,B002942,38.74,2025-09-19 23:05:02,0
T0008029,C00001,D01405,M0007,B001940,111.49,2026-02-07 03:52:19,0
T0008030,C01344,D01309,M0039,B001643,246.06,2025-12-16 13:38:34,0
T0008031,C01513,D00455,M0030,B000467,65.42,2025-11-26 17:21:10,0
T0008032,C01256,D01347,M0067,B002822,154.17,2025-06-23 19:37:18,0
T0008033,C00825,D00333,M0001,B000226,42.28,2025-06-30 21:00:17,0
T0008034,C00853,D01362,M0064,B002052,17.36,2026-01-13 00:44:43,0
T0008035,C00788,D00084,M0010,B000435,237.26,2026-01-21 19:59:07,0
T0008036,C01346,D00210,M0083,B001792,15.63,2025-11-04 00:02:06,0
T0008037,C00105,D00316,M0057,B001019,47.49,2026-05-30 23:39:23,0
T0008038,C00069,D00696,M0052,B001311,289.77,2026-06-07 14:50:09,0
T0008039,C00183,D00758,M0019,B002676,63.8,2026-03-23 18:02:22,0
T0008040,C00127,D01417,M0077,B001282,542.04,2025-07-31 09:19:06,0
T0008041,C00458,D00538,M0023,B000511,584.82,2026-02-19 05:57:01,0
T0008042,C00131,D00845,M0035,B002216,46.85,2026-01-26 17:26:23,0
T0008043,C00696,D00316,M0045,B001332,6.28,2026-02-04 22:57:00,0
T0008044,C00862,D01228,M0011,B001912,183.15,2025-10-25 02:02:22,0
T0008045,C01561,D00295,M0021,B000740,89.94,2025-10-10 01:27:26,0
T0008046,C00058,D00962,M0091,B000502,15.93,2025-12-12 18:39:27,0
T0008047,C00483,D00592,M0074,B001642,184.41,2025-10-14 10:45:20,0
T0008048,C00517,D01124,M0092,B000951,4.75,2026-02-25 02:25:28,0
T0008049,C00214,D00864,M0015,B002819,306.26,2026-01-31 00:58:21,0
T0008050,C00592,D00756,M0090,B002435,22.39,2025-11-13 20:21:33,0
T0008051,C00120,D01240,M0092,B002956,20.43,2025-11-09 13:41:18,0
T0008052,C00533,D00196,M0041,B002805,28.98,2025-09-12 10:51:22,0
T0008053,C01830,D00328,M0041,B002656,483.83,2026-03-12 09:39:46,0
T0008054,C00533,D00196,M0023,B001859,177.22,2026-04-22 10:38:06,0
T0008055,C01899,D00051,M0022,B000263,242.45,2025-10-01 10:14:40,0
T0008056,C01929,D01422,M0095,B000398,76.03,2025-08-11 10:20:48,0
T0008057,C00244,D00919,M0025,B001803,61.49,2025-10-30 16:36:46,0
T0008058,C01762,D00661,M0096,B001116,40.08,2026-03-19 09:58:41,1
T0008059,C01897,D01228,M0051,B000749,98.28,2026-05-30 08:23:55,0
T0008060,C01569,D00507,M0071,B002141,120.39,2026-06-02 18:04:42,0
T0008061,C01526,D00190,M0079,B000113,149.86,2026-04-11 09:43:29,0
T0008062,C00082,D00653,M0036,B001477,44.58,2025-11-14 08:34:57,0
T0008063,C01904,D00769,M0076,B002791,445.38,2025-10-12 21:20:56,0
T0008064,C01757,D00305,M0044,B001299,27.91,2025-10-20 19:12:50,0
T0008065,C01972,D00393,M0089,B000981,505.69,2026-04-03 03:01:20,0
T0008066,C01963,D00158,M0060,B001360,2.25,2025-07-24 18:36:16,0
T0008067,C00426,D00138,M0065,B001838,98.41,2026-03-01 23:41:25,0
T0008068,C00946,D00827,M0098,B002775,60.83,2025-10-19 12:24:34,0
T0008069,C00635,D00606,M0051,B001622,89.44,2025-10-09 08:33:09,1
T0008070,C00380,D00970,M0070,B000292,126.83,2025-06-20 07:10:56,1
T0008071,C01918,D01298,M0059,B000218,85.8,2026-05-20 04:28:04,1
T0008072,C01533,D00966,M0052,B001773,80.38,2026-05-29 15:43:49,0
T0008073,C00366,D00064,M0062,B002197,197.92,2025-12-21 04:21:20,0
T0008074,C00409,D00988,M0091,B000852,173.7,2025-06-22 15:00:50,0
T0008075,C01264,D00890,M0051,B001619,268.71,2025-06-12 20:06:32,0
T0008076,C01172,D00275,M0050,B001468,43.14,2026-01-30 21:13:40,0
T0008077,C01571,D00535,M0018,B002346,141.06,2025-09-18 21:03:56,0
T0008078,C01839,D00912,M0094,B001978,131.99,2026-01-09 15:35:51,0
T0008079,C01745,D00007,M0093,B002888,69.24,2026-02-09 14:39:17,0
T0008080,C01737,D00104,M0011,B000496,99.85,2026-04-17 13:28:42,0
T0008081,C01903,D00601,M0061,B002131,56.48,2025-10-23 07:27:27,0
T0008082,C00355,D01072,M0034,B000207,22.95,2026-02-19 22:11:51,0
T0008083,C00139,D00164,M0051,B002272,36.08,2026-03-29 20:44:11,0
T0008084,C01388,D01328,M0055,B001980,16.73,2026-05-31 23:30:14,0
T0008085,C00487,D00687,M0006,B002469,172.36,2025-06-14 07:40:28,0
T0008086,C00883,D00380,M0050,B002215,162.14,2025-10-14 15:27:11,0
T0008087,C00029,D00105,M0055,B001302,451.19,2026-01-18 16:42:29,0
T0008088,C01034,D01331,M0012,B000905,196.22,2026-02-17 03:52:45,0
T0008089,C01797,D01220,M0083,B001912,8.02,2025-08-15 16:37:56,0
T0008090,C01201,D00149,M0055,B002637,323.44,2026-01-29 10:41:57,0
T0008091,C00539,D01375,M0022,B001800,297.81,2026-03-24 14:52:40,0
T0008092,C01348,D00352,M0013,B000786,87.86,2025-11-13 20:23:27,0
T0008093,C00673,D01264,M0079,B000476,132.23,2026-03-28 17:11:17,0
T0008094,C00349,D01027,M0058,B000694,559.95,2025-07-11 13:00:19,1
T0008095,C00168,D00887,M0081,B000365,113.99,2026-03-12 00:08:31,0
T0008096,C01748,D00524,M0058,B000655,353.59,2026-03-10 05:59:06,0
T0008097,C00053,D00208,M0082,B002950,13.0,2026-04-13 23:10:06,0
T0008098,C00681,D00990,M0058,B001233,31.8,2026-04-26 16:23:47,0
T0008099,C00196,D00948,M0069,B002588,87.18,2026-01-18 20:27:06,1
T0008100,C01589,D00092,M0081,B001456,131.83,2026-01-17 01:35:09,0
T0008101,C00176,D00325,M0045,B002560,254.11,2025-10-15 23:02:45,0
T0008102,C00290,D01149,M0056,B001524,666.74,2025-10-18 02:29:07,0
T0008103,C01914,D01038,M0095,B002691,73.86,2026-04-15 04:57:58,1
T0008104,C00952,D00306,M0024,B000401,7.29,2026-02-01 07:37:39,0
T0008105,C00466,D00495,M0075,B000348,242.3,2025-09-04 23:48:47,0
T0008106,C01965,D00316,M0058,B001037,139.1,2026-05-14 05:31:04,0
T0008107,C01270,D00873,M0037,B000349,33.2,2025-09-16 07:37:20,0
T0008108,C01777,D00031,M0100,B001440,102.43,2025-09-01 22:35:21,0
T0008109,C00231,D00115,M0066,B000469,203.4,2026-04-16 07:42:07,0
T0008110,C01223,D00755,M0053,B001380,220.72,2025-09-25 08:21:40,0
T0008111,C01175,D00223,M0059,B001175,103.86,2025-09-25 16:35:17,0
T0008112,C00156,D01295,M0050,B002408,54.62,2025-12-13 02:37:41,0
T0008113,C00382,D01203,M0045,B000315,545.97,2025-10-18 23:35:20,0
T0008114,C01565,D00856,M0080,B000760,163.31,2025-12-28 23:54:01,0
T0008115,C01624,D00183,M0090,B001794,78.7,2026-03-03 20:47:12,0
T0008116,C00251,D00477,M0012,B001541,49.37,2025-11-05 05:43:19,0
T0008117,C00362,D01424,M0090,B001034,197.01,2026-04-12 11:15:37,0
T0008118,C01577,D00332,M0087,B001786,41.6,2026-01-05 21:11:11,0
T0008119,C00088,D00165,M0097,B002748,28.26,2025-08-03 17:55:04,0
T0008120,C01375,D00357,M0083,B002398,113.2,2026-06-03 20:52:47,0
T0008121,C00630,D00953,M0020,B000403,51.37,2025-11-11 14:32:36,0
T0008122,C01951,D00093,M0036,B000559,148.69,2026-01-19 08:33:53,0
T0008123,C00013,D00824,M0085,B002529,18.82,2025-10-03 13:53:22,0
T0008124,C01518,D00756,M0100,B001805,159.61,2025-10-19 07:34:24,0
T0008125,C00502,D00700,M0057,B001975,49.96,2025-09-18 20:22:43,0
T0008126,C01102,D00530,M0057,B001989,0.04,2026-01-15 01:33:21,0
T0008127,C01707,D01042,M0005,B002760,20.36,2026-02-02 21:50:27,0
T0008128,C01898,D00016,M0017,B000335,406.84,2026-02-23 15:57:30,0
T0008129,C00788,D00084,M0022,B002051,303.01,2026-01-18 16:27:17,0
T0008130,C01396,D00482,M0087,B000121,39.91,2026-05-24 03:48:35,0
T0008131,C00824,D01486,M0083,B002520,226.01,2025-11-23 20:02:24,0
T0008132,C01115,D00755,M0041,B000575,140.69,2025-10-02 19:07:10,0
T0008133,C01687,D00762,M0019,B001481,530.58,2025-07-19 19:26:19,0
T0008134,C00098,D01132,M0016,B002771,70.17,2026-02-08 14:03:58,0
T0008135,C00475,D01410,M0028,B002101,171.6,2026-02-16 11:12:40,0
T0008136,C00941,D01126,M0039,B000044,9.85,2026-03-23 03:04:36,0
T0008137,C01738,D01206,M0015,B002936,75.69,2025-08-30 17:17:58,0
T0008138,C00536,D01249,M0043,B001041,497.88,2025-12-07 08:49:35,0
T0008139,C01306,D01008,M0008,B000249,116.15,2026-02-18 11:57:07,0
T0008140,C01831,D00498,M0050,B000982,50.93,2026-04-18 22:18:47,0
T0008141,C00825,D00130,M0024,B001723,19.22,2026-03-14 12:52:59,0
T0008142,C00190,D01173,M0051,B000771,182.37,2025-08-22 01:41:44,0
T0008143,C00620,D00845,M0081,B001100,155.28,2025-09-16 14:45:42,0
T0008144,C01519,D00429,M0005,B000105,70.25,2026-02-06 13:20:03,1
T0008145,C01611,D00778,M0011,B000297,452.21,2025-10-25 09:05:33,0
T0008146,C00925,D00126,M0055,B001798,3.37,2025-12-22 13:57:22,0
T0008147,C01590,D01136,M0071,B002883,54.3,2025-07-15 14:47:31,0
T0008148,C00897,D01448,M0055,B001523,380.88,2026-02-12 15:21:48,0
T0008149,C01664,D00289,M0063,B001041,58.06,2025-09-10 12:49:46,0
T0008150,C01686,D01387,M0002,B001280,43.6,2026-01-19 19:30:33,0
T0008151,C01353,D00363,M0014,B001924,114.61,2025-10-26 22:14:11,0
T0008152,C00082,D00342,M0018,B000770,260.42,2025-12-30 20:22:23,0
T0008153,C00919,D00413,M0066,B002237,16.33,2026-01-25 06:22:14,0
T0008154,C01163,D00483,M0048,B001394,429.76,2025-10-01 15:45:37,0
T0008155,C01653,D01166,M0021,B002954,237.77,2025-07-12 18:18:39,0
T0008156,C01474,D00936,M0089,B001140,30.0,2026-04-08 11:51:57,0
T0008157,C01036,D01104,M0036,B002501,186.72,2025-10-24 21:10:46,0
T0008158,C00828,D00549,M0037,B001104,72.91,2025-09-30 07:34:32,0
T0008159,C01428,D01299,M0100,B002440,77.2,2026-05-17 13:49:39,0
T0008160,C00775,D00891,M0047,B001647,229.38,2025-11-09 01:10:29,0
T0008161,C00923,D00896,M0058,B000684,493.66,2026-01-06 00:16:07,0
T0008162,C01839,D01187,M0060,B002967,20.31,2026-04-08 04:10:05,1
T0008163,C01819,D00373,M0050,B000812,81.87,2025-08-30 19:56:28,0
T0008164,C01029,D00187,M0073,B000880,98.36,2026-04-05 22:13:15,0
T0008165,C00096,D00834,M0055,B002096,70.82,2025-08-18 10:29:21,0
T0008166,C00786,D00809,M0091,B000150,67.69,2025-07-08 17:36:21,1
T0008167,C00179,D00578,M0065,B000649,8.05,2025-07-01 01:34:42,0
T0008168,C01916,D00757,M0015,B002813,173.53,2025-11-30 03:08:50,0
T0008169,C01673,D00260,M0013,B002319,85.96,2026-01-09 02:53:21,0
T0008170,C01482,D01143,M0047,B001263,32.5,2025-12-12 11:47:35,0
T0008171,C01581,D01005,M0098,B002152,253.95,2025-12-16 01:53:56,0
T0008172,C01660,D00751,M0055,B002010,243.35,2025-08-06 17:23:53,0
T0008173,C00969,D00474,M0073,B001852,99.94,2025-09-07 12:57:56,0
T0008174,C01470,D00033,M0019,B002035,53.17,2025-07-30 09:01:12,0
T0008175,C00750,D00321,M0008,B000996,152.46,2025-11-16 18:05:18,0
T0008176,C01638,D01363,M0094,B000336,50.98,2025-11-20 22:02:06,0
T0008177,C00647,D00050,M0043,B001950,40.38,2025-12-16 20:42:19,0
T0008178,C00581,D00470,M0006,B002287,196.69,2025-10-22 22:16:26,0
T0008179,C00810,D00592,M0091,B000842,6.17,2025-06-13 17:04:30,0
T0008180,C01606,D01202,M0053,B000846,14.93,2025-07-07 17:02:36,0
T0008181,C01005,D00751,M0064,B002809,1.02,2025-08-13 10:41:41,0
T0008182,C00381,D00201,M0015,B000065,24.9,2026-03-25 00:44:23,0
T0008183,C00611,D01388,M0021,B002773,10.72,2025-12-08 02:05:49,0
T0008184,C00192,D00963,M0068,B002464,820.99,2026-04-26 22:54:09,0
T0008185,C01381,D01248,M0013,B002739,51.12,2025-10-20 20:11:02,0
T0008186,C00639,D00727,M0050,B000017,24.25,2026-05-01 19:36:15,0
T0008187,C01109,D01389,M0054,B001435,41.36,2025-08-05 05:16:30,0
T0008188,C00185,D01410,M0058,B001742,412.63,2025-09-09 20:04:05,0
T0008189,C00153,D01107,M0002,B001523,110.15,2026-04-18 14:11:55,0
T0008190,C00534,D00833,M0005,B001494,68.08,2025-06-29 03:18:52,0
T0008191,C00707,D00207,M0028,B002501,310.0,2025-12-30 20:13:44,0
T0008192,C00774,D00791,M0032,B001959,75.38,2026-04-15 13:07:16,0
T0008193,C00003,D00513,M0055,B000045,61.2,2026-02-25 17:20:24,0
T0008194,C00986,D00343,M0056,B002855,34.84,2026-04-03 17:03:43,0
T0008195,C00324,D01154,M0100,B000471,71.17,2026-03-24 05:16:13,0
T0008196,C01448,D01250,M0070,B000688,57.12,2025-07-18 01:04:40,0
T0008197,C01128,D00631,M0099,B002190,169.66,2026-02-13 22:18:04,0
T0008198,C01954,D00755,M0059,B000739,51.29,2026-04-30 19:26:56,0
T0008199,C00230,D00580,M0093,B000309,129.13,2026-04-06 21:21:06,0
T0008200,C00920,D00424,M0100,B002241,10.22,2025-07-11 06:07:37,0
T0008201,C00732,D00334,M0059,B001854,31.85,2025-10-30 23:27:10,0
T0008202,C00721,D00394,M0076,B000326,78.49,2025-09-13 03:30:00,0
T0008203,C00583,D00137,M0092,B000255,414.57,2025-07-11 04:31:54,0
T0008204,C01473,D00725,M0009,B001897,71.04,2026-03-30 04:08:01,0
T0008205,C01348,D01173,M0072,B001012,163.63,2025-06-22 17:06:32,0
T0008206,C00641,D00722,M0049,B002167,44.17,2026-06-01 09:04:41,0
T0008207,C00514,D00252,M0053,B002628,20.38,2025-11-25 06:19:55,0
T0008208,C00493,D01460,M0028,B001890,9.05,2026-05-03 15:50:10,0
T0008209,C00386,D00973,M0036,B001403,54.67,2025-08-29 04:29:08,0
T0008210,C00305,D00420,M0006,B001236,25.74,2025-06-17 16:23:13,0
T0008211,C01092,D00493,M0047,B000563,28.68,2026-02-14 09:32:37,0
T0008212,C01057,D01305,M0017,B002376,214.54,2025-09-04 22:14:33,0
T0008213,C00981,D01253,M0053,B000746,2.39,2025-07-22 11:24:56,0
T0008214,C01675,D00435,M0093,B001592,122.4,2025-06-12 18:08:59,0
T0008215,C00185,D00479,M0005,B002067,71.58,2025-06-12 22:15:30,0
T0008216,C00170,D00123,M0008,B001754,105.95,2026-01-21 19:33:47,0
T0008217,C01603,D00431,M0052,B002954,124.12,2025-11-10 18:22:28,0
T0008218,C01635,D01099,M0061,B001661,56.39,2026-03-24 15:09:10,1
T0008219,C00698,D00243,M0045,B002979,52.46,2026-01-23 05:37:03,0
T0008220,C00543,D00837,M0093,B002995,198.3,2025-09-03 22:41:26,0
T0008221,C01023,D00920,M0081,B001010,307.51,2025-08-04 15:20:34,1
T0008222,C01123,D00826,M0081,B001283,32.09,2025-06-14 05:31:25,0
T0008223,C01122,D00087,M0037,B000096,15.41,2025-06-10 13:11:16,0
T0008224,C00638,D01226,M0007,B002487,342.12,2025-10-13 15:21:31,0
T0008225,C01409,D01318,M0004,B000005,64.59,2025-10-22 08:02:08,0
